"sourcedb","SiteName","LabCode","C14Age","C14SD","db_period","db_culture","Period","lon","lat","colors","median","tpq","taq"
"calpal","Les Moulins","Ly-3958",7000,140,"Epipalaeolithic","Castelnovian","LM",4.7666,44.35,NA,-6078,-5477,-6390
"calpal","Riparo di Pradestel","R-1148",6870,50,"Epipalaeolithic","Castelnovian","LM",11.0818,46.1185,NA,-5855,-5568,-5982
"calpal","Grotta dell'Uzzo","MAMS-40726",7471,26,"Epipalaeolithic","Castelnovian","LM",12.7324,38.0937,NA,-6403,-6226,-6439
"calpal","Baume de Montclus","Mc-729",7200,200,"Epipalaeolithic","Castelnovian","LM",4.4333,44.2666,NA,-6389,-5478,-6686
"calpal","Riparo di Romagnano III","R-1146A",9580,250,"Epipalaeolithic","Castelnovian","LM",22.1064,46.0072,NA,-9607,-7831,-10480
"calpal","Font des Pigeons","Ly-438",7830,170,"Epipalaeolithic","Castelnovian","LM",5.1,43.4,NA,-7084.05,-6078,-7501
"calpal","Pas de la Charmate","Ly-3786",7820,120,"Epipalaeolithic","Castelnovian","LM",5.36,45.05,NA,-7013,-6239,-7315
"calpal","Grotte de Latronico","R-446",7620,90,"Epipalaeolithic","Castelnovian","LM",16.323,40.2545,NA,-6614,-6083,-6978
"calpal","Riparo di Romagnano III","R-1142",8740,90,"Epipalaeolithic","Castelnovian","LM",22.1064,46.0072,NA,-8150,-7520,-8279
"calpal","La Grande Rivoire","Ly-5099",6095,150,"Epipalaeolithic","Castelnovian","LM",5.65,45.2,NA,-5298,-4403,-5533
"calpal","Riparo di Romagnano III","R-1137",7850,60,"Epipalaeolithic","Castelnovian","LM",22.1064,46.0072,NA,-6981,-6457,-7056
"calpal","Baume de Montclus","Mc-728",6880,100,"Epipalaeolithic","Castelnovian","LM",4.4333,44.2666,NA,-5955,-5477,-6074
"calpal","Riparo di Romagnano III","R-1137A",7500,60,"Epipalaeolithic","Castelnovian","LM",22.1064,46.0072,NA,-6437,-6078,-6588
"calpal","Baume de Montclus","Mc-494",6230,150,"Epipalaeolithic","Castelnovian","LM",4.4333,44.2666,NA,-5437,-4544,-5633
"calpal","Grotte de Latronico","R-449",7800,90,"Epipalaeolithic","Castelnovian","LM",16.323,40.2545,NA,-6976,-6382,-7070
"calpal","Grotte de Latronico","R-448",7570,90,"Epipalaeolithic","Castelnovian","LM",16.323,40.2545,NA,-6575,-6071,-6740
"calpal","Riparo di Romagnano III","R-1145A",9200,60,"Epipalaeolithic","Castelnovian","LM",22.1064,46.0072,NA,-8555,-8235,-8709
"calpal","Grotta dell'Uzzo","MAMS-40709",7713,26,"Epipalaeolithic","Castelnovian","LM",12.7324,38.0937,NA,-6596,-6438,-6648
"calpal","Riparo di Romagnano III","R-1139",8220,80,"Epipalaeolithic","Castelnovian","LM",22.1064,46.0072,NA,-7448,-6710,-7578
"calpal","Riparo di Romagnano III","R-1141",8590,90,"Epipalaeolithic","Castelnovian","LM",22.1064,46.0072,NA,-7891,-7198,-8215
"calpal","Baume de Montclus","Mc-695",6450,100,"Epipalaeolithic","Castelnovian","LM",4.4333,44.2666,NA,-5567,-4997,-5717
"calpal","Grotte de Latronico","R-447",7400,90,"Epipalaeolithic","Castelnovian","LM",16.323,40.2545,NA,-6405,-5926,-6585
"calpal","Grotte de Latronico","R-445",7420,90,"Epipalaeolithic","Castelnovian","LM",16.323,40.2545,NA,-6415,-5985,-6591
"calpal","Grotta dell'Uzzo","MAMS-40721",7807,26,"Epipalaeolithic","Castelnovian","LM",12.7324,38.0937,NA,-6680,-6476,-6820
"calpal","Grotta dell'Uzzo","MAMS-40719",7809,26,"Epipalaeolithic","Castelnovian","LM",12.7324,38.0937,NA,-6682,-6477,-6821
"calpal","Riparo di Romagnano III","R-1138",8140,80,"Epipalaeolithic","Castelnovian","LM",22.1064,46.0072,NA,-7352,-6650,-7522
"calpal","Riparo di Romagnano III","R-1137 B",7800,100,"Epipalaeolithic","Castelnovian","LM",22.1064,46.0072,NA,-6980,-6263,-7133
"calpal","Font des Pigeons","Mc-533",7525,100,"Epipalaeolithic","Castelnovian","LM",5.1,43.4,NA,-6543,-6021,-6691
"calpal","Grotta dell'Uzzo","MAMS-40720",7809,26,"Epipalaeolithic","Castelnovian","LM",12.7324,38.0937,NA,-6681,-6477,-6821
"calpal","Saleux 295","Beta-170948",8310,40,"Epipalaeolithic","Early Mesolithic","EM",2.23,49.85,NA,-7475,-7077,-7570
"calpal","Saleux 295","Beta-170947",8590,40,"Epipalaeolithic","Early Mesolithic","EM",2.23,49.85,NA,-7706,-7494,-7808
"calpal","Saleux 125","OxA-7615",8695,65,"Epipalaeolithic","Early Mesolithic","EM",2.23,49.85,NA,-7934.05,-7530,-8221
"calpal","Waubach","GrN-6000",8020,95,"Epipalaeolithic","Early Mesolithic","EM",6.05,50.9167,NA,-7174,-6480,-7471
"calpal","Saleux 295","Beta-191694",8210,50,"Epipalaeolithic","Early Mesolithic","EM",2.23,49.85,NA,-7395,-7040,-7508
"calpal","saleux 244a","GrA-18829",8700,60,"Epipalaeolithic","Early Mesolithic","EM",2.23,49.85,NA,-7928,-7537,-8208
"calpal","saleux 244a","GrA-13407",8670,50,"Epipalaeolithic","Early Mesolithic","EM",2.23,49.85,NA,-7826,-7535,-8163
"calpal","Saleux 295","Beta-191693",8510,50,"Epipalaeolithic","Early Mesolithic","EM",2.23,49.85,NA,-7588,-7342,-7737
"calpal","Oostwinkel-Mostmolen","KIK-332 / UtC-3438",9250,160,"Epipalaeolithic","Early Mesolithic","EM",4.1883,51.2553,NA,-9011,-7728,-9259
"calpal","Saleux 125","GrA-21032",8930,50,"Epipalaeolithic","Early Mesolithic","EM",2.23,49.85,NA,-8239,-7738,-8294
"calpal","Bavans","Lv-1415",7130,700,"Epipalaeolithic","La Hoguette","EN",6.7333,47.4833,NA,-7332,-3953,-8299
"calpal","Madawg","OxA-6081",8710,70,"Epipalaeolithic","Late Mesolithic","LM",-2.6575,51.834,NA,-8001,-7531,-8232
"calpal","Abrigo de la Falguera","Beta-171909",7280,40,"Epipalaeolithic","Late Mesolithic","LM",-0.5675,38.6742,NA,-6218,-5989,-6364
"calpal","Madawg","OxA-6082",6655,65,"Epipalaeolithic","Late Mesolithic","LM",-2.6575,51.834,NA,-5670,-5370,-5763
"calpal","Pontet","GrN-14241",6370,70,"Epipalaeolithic","Late Mesolithic","LM",0.1208,41.0797,NA,-5462,-5005,-5612
"calpal","Madawg","OxA-6113",8930,70,"Epipalaeolithic","Late Mesolithic","LM",-2.6575,51.834,NA,-8249,-7604,-8340
"calpal","Bocas","ICEN-899",7110,115,"Epipalaeolithic","Mesolithic","EM",-8.9736,39.3472,NA,-6193,-5624,-6413
"calpal","Couffin I","Ly-2106",8200,140,"Epipalaeolithic","Mesolithic","EM",5.4,45.0667,NA,-7484,-6573,-7603
"calpal","Achmer","GrN-12407",7145,50,"Epipalaeolithic","Mesolithic","EM",7.9389,52.3919,NA,-6070,-5800,-6227
"calpal","Kayhausen","KN-1592",8010,80,"Epipalaeolithic","Mesolithic","EM",8.0333,53.1833,NA,-7112,-6540,-7446
"calpal","Criewen","KIA-4347",5980,40,"Epipalaeolithic","Mesolithic","EM",14.2187,53.0143,NA,-4963,-4695,-5200
"calpal","Gerbaix la Fru","Ly-4330",6890,650,"Epipalaeolithic","Mesolithic","EM",5.7833,45.45,NA,-6989.05,-3775,-7931
"calpal","Roche au Diable","Gif-5820",7120,110,"Epipalaeolithic","Mesolithic","EM",2.6,48.2833,NA,-6197,-5629,-6410
"calpal","Hoogeinds Voorhoofd","Lv-2160",8720,90,"Epipalaeolithic","Mesolithic","EM",3.9597,50.4261,NA,-8135,-7504,-8273
"calpal","Chateaux d'Oex VD","ETH-9659",7190,85,"Epipalaeolithic","Mesolithic","EM",7.1303,46.4706,NA,-6211,-5732,-6397
"calpal","Achmer","GrN-12408",7770,50,"Epipalaeolithic","Mesolithic","EM",7.9389,52.3919,NA,-6675,-6431,-7025
"calpal","Theopetra Cave, Kalambaka","OxA-16926",9400,45,"Epipalaeolithic","Mesolithic","EM",21.6816,39.6794,NA,-8778,-8358,-9117
"calpal","Dabendorf","Hd-1127/91075",6550,110,"Epipalaeolithic","Mesolithic","EM",13.4333,52.2333,NA,-5633,-5055,-5835
"calpal","Mastellebrug","Lv-830",8370,130,"Epipalaeolithic","Mesolithic","EM",4.0483,50.5153,NA,-7575,-6701,-7945
"calpal","Achmer","GrN-12401",9340,240,"Epipalaeolithic","Mesolithic","EM",7.9389,52.3919,NA,-9180,-7590,-9789
"calpal","Achmer","GrN-12409",7720,50,"Epipalaeolithic","Mesolithic","EM",7.9389,52.3919,NA,-6633,-6414,-6766
"calpal","Friesack 4","Bln-3295",6730,60,"Epipalaeolithic","Mesolithic","EM",12.5783,52.7398,NA,-5716,-5475,-5875
"calpal","Wauwilermoos","B-726",7080,130,"Epipalaeolithic","Mesolithic","EM",8.0072,47.185,NA,-6189,-5559,-6420
"calpal","Achmer","GrN-12406",7990,50,"Epipalaeolithic","Mesolithic","EM",7.9389,52.3919,NA,-7037,-6642,-7172
"calpal","Wauwilermoos","B-728",6980,90,"Epipalaeolithic","Mesolithic","EM",8.0072,47.185,NA,-5995,-5566,-6217
"calpal","Friesack 4","Bln-3029",6990,70,"Epipalaeolithic","Mesolithic","EM",12.5783,52.7398,NA,-5980,-5630,-6077
"calpal","Franchthi Cave","P-2103",9300,100,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-8761.05,-8227,-9186
"calpal","Warluis IIc","GrA-23542",9090,70,"Epipalaeolithic",NA,"UM",2.1409,49.388,NA,-8494,-7944,-8626
"calpal",NA,"KIK-1518 / NZA-11938",7950,60,"Epipalaeolithic",NA,"UM",4.1883,51.2553,NA,-7027,-6588,-7138
"calpal","Grotta dell'Edera 3B","GrA-14106",8045,40,"Epipalaeolithic",NA,"UM",8.3537,44.1728,NA,-7068,-6657,-7313
"calpal","Franchthi Cave","P-2107",8530,90,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-7734,-7086,-8166
"calpal","Almere-""""Hoge Vaart""""","UtC-4623",6112,45,"Epipalaeolithic",NA,"UM",5.4979,52.4445,NA,-5195,-4795,-5299
"calpal","Akrotiri-Aetokremnos","SMU-1991",10840,60,"Epipalaeolithic",NA,"UM",33,34.5733,NA,-10928,-10673,-11126
"calpal","Friesack","Bln-3024",9180,70,"Epipalaeolithic",NA,"UM",12.5833,52.7333,NA,-8556,-8020,-8739
"calpal","Chaaba Bayda","Gif-6828",9560,100,"Epipalaeolithic",NA,"UM",-1.85,34.55,NA,-9201,-8430,-9315
"calpal","Duvensee","Ki-2740",7260,120,"Epipalaeolithic",NA,"UM",10.5333,53.6833,NA,-6353,-5722,-6478
"calpal","Leek-Mensumaweg","GrN-24617",8310,80,"Epipalaeolithic",NA,"UM",6.353,53.1797,NA,-7506,-7041,-7591
"calpal","Leek-AZC","GrN-28297",8090,45,"Epipalaeolithic",NA,"UM",6.3635,53.1668,NA,-7184,-6694,-7338
"calpal","Balma Margineda","Ly-3884",9900,110,"Epipalaeolithic",NA,"UM",1.4883,42.4819,NA,-9770,-8796,-10018
"calpal","Monte Leone","AA-18111",9750,175,"Epipalaeolithic",NA,"UM",9.18,41.386,NA,-9705,-8313,-10094
"calpal","Pomorsko 1","Gd-2701",6660,90,"Epipalaeolithic",NA,"UM",15.474,52.054,NA,-5703,-5309,-5886
"calpal","Friesack","Bln-3023",9040,60,"Epipalaeolithic",NA,"UM",12.5833,52.7333,NA,-8346,-7830,-8550
"calpal","Franchthi Cave","P-2228",9060,110,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-8523,-7602,-8746
"calpal","Balma Margineda","Ly-3892",8850,120,"Epipalaeolithic",NA,"UM",1.4883,42.4819,NA,-8229,-7529,-8538
"calpal","Duvensee","Ki-2739",7970,100,"Epipalaeolithic",NA,"UM",10.5333,53.6833,NA,-7096.05,-6459,-7451
"calpal","Haule I","GrN-128",7525,220,"Epipalaeolithic",NA,"UM",6.3053,53.0364,NA,-6864,-5673,-7322
"calpal","Akrotiri-Aetokremnos","Tx-5833A",9490,120,"Epipalaeolithic",NA,"UM",33,34.5733,NA,-9170.05,-8287,-9312
"calpal","Monte Leone","AA-18112",8415,65,"Epipalaeolithic",NA,"UM",9.18,41.386,NA,-7569,-7080,-7603
"calpal","SHM-1","SacA-23650",7735,30,"Epipalaeolithic",NA,"UM",10.51,35.97,NA,-6629,-6444,-6687
"calpal","Akrotiri-Aetokremnos","Pta-3128",9250,150,"Epipalaeolithic",NA,"UM",33,34.5733,NA,-8943,-7743,-9249
"calpal","Stadskanaal","GrN-28135",8370,30,"Epipalaeolithic",NA,"UM",6.9017,53.036,NA,-7514,-7191,-7579
"calpal","Taghit Haddouch","Bln-5040",7977,56,"Epipalaeolithic",NA,"UM",-3.2553,35.2144,NA,-7034,-6598,-7173
"calpal","Mareuil-lès-Meaux","GrN-27225",8320,90,"Epipalaeolithic",NA,"UM",2.86,48.93,NA,-7519,-7036,-7597
"calpal","Duurswoude-Oud Leger","GrN-615",7455,120,"Epipalaeolithic",NA,"UM",6.25,53.0519,NA,-6477,-5913,-6688
"calpal","Franchthi Cave","P-2096",8710,100,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-8144,-7474,-8280
"calpal","Leek-Mensumaweg","GrN-23673",7870,40,"Epipalaeolithic",NA,"UM",6.353,53.1797,NA,-6967,-6504,-7044
"calpal","Franchthi Cave","P-1664",8941,117,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-8297,-7584,-8619
"calpal","Grotta della Madonna","R-288",8600,120,"Epipalaeolithic",NA,"UM",15.7863,39.8953,NA,-8031.05,-7082,-8269
"calpal","Castelejo","Beta-168461",6450,65,"Epipalaeolithic",NA,"UM",-8.8684,37.1902,NA,-5511,-5208,-5624
"calpal",NA,"KIK-1043 / UtC-8388",8755,40,"Epipalaeolithic",NA,"UM",4.1883,51.2553,NA,-7940,-7592,-8203
"calpal","Almere-""""Hoge Vaart""""","UtC-12480",6432,45,"Epipalaeolithic",NA,"UM",5.4979,52.4445,NA,-5469,-5214,-5607
"calpal","Almere-Hout """"Zwaanpad""""","GrN-28888",8000,50,"Epipalaeolithic",NA,"UM",5.2066,52.3219,NA,-7042,-6643,-7175
"calpal","Mannlefelsen","Ly-1015",7810,170,"Epipalaeolithic",NA,"UM",7.24,47.46,NA,-7061,-6073,-7481
"calpal","Zwolle-Hanzeland","GrN-29451",6380,30,"Epipalaeolithic",NA,"UM",6.0559,52.4747,NA,-5459,-5213,-5475
"calpal","Leek-Mensumaweg","GrN-16191",8120,80,"Epipalaeolithic",NA,"UM",6.353,53.1797,NA,-7320,-6647,-7514
"calpal","Pomorsko 1","Gd-2700",7330,100,"Epipalaeolithic",NA,"UM",15.474,52.054,NA,-6372,-5842,-6496
"calpal","Glimmer","GrN-11997",8120,80,"Epipalaeolithic",NA,"UM",4.7352,52.6628,NA,-7323,-6647,-7514
"calpal","Haaksbergen-Hassinkbrink II","GrN-28836",8150,60,"Epipalaeolithic",NA,"UM",6.7504,52.2098,NA,-7317,-6701,-7484
"calpal","Jardinga","GrN-27516",6390,50,"Epipalaeolithic",NA,"UM",6.2626,52.994,NA,-5463,-5127,-5528
"calpal","Franchthi Cave","P-2108",9250,120,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-8751,-7950,-9210
"calpal","Gazel Grotte","Lyon-1993",7730,60,"Epipalaeolithic",NA,"UM",2.4,43.29,NA,-6644,-6395,-7020
"calpal","Zwolle-Hanzeland","GrN-29450",6240,40,"Epipalaeolithic",NA,"UM",6.0559,52.4747,NA,-5295,-4993,-5370
"calpal","Warluis Ivd","Erl-10722",9111,70,"Epipalaeolithic",NA,"UM",2.1409,49.388,NA,-8522,-7951,-8692
"calpal","Cuzoul de Gramat","Ly-14204",6200,45,"Epipalaeolithic",NA,"UM",1.6965,44.7515,NA,-5279,-4910,-5355
"calpal","Leek-Mensumaweg","GrN-23672",7820,30,"Epipalaeolithic",NA,"UM",6.353,53.1797,NA,-6718,-6476,-7019
"calpal","Duvensee","Ki-2737",7840,70,"Epipalaeolithic",NA,"UM",10.5333,53.6833,NA,-6988,-6434,-7062
"calpal","Melun","GrN-29284",8540,100,"Epipalaeolithic",NA,"UM",2.64,48.53,NA,-7798.05,-7080,-8203
"calpal","Franchthi Cave","P-2104",9270,110,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-8749.05,-7975,-9189
"calpal","Ruffey-sur-Seille","Ly-214",8795,85,"Epipalaeolithic",NA,"UM",5.51,46.75,NA,-8181,-7578,-8287
"calpal","Verrebroeck","UtC-9228",9020,60,"Epipalaeolithic",NA,"UM",4.2117,51.2667,NA,-8300,-7811,-8542
"calpal","Siebenlinden","ETH-33040",8560,85,"Epipalaeolithic",NA,"UM",8.9549,48.4764,NA,-7782,-7191,-8172
"calpal","Verrebroeck","UtC-9226",8810,60,"Epipalaeolithic",NA,"UM",4.2117,51.2667,NA,-8168.05,-7591,-8265
"calpal",NA,"KIK-1374 / NZA-11249",8675,55,"Epipalaeolithic",NA,"UM",4.1883,51.2553,NA,-7887,-7532,-8172
"calpal","Grotta dell'Edera 3B","GrA-11818",8250,50,"Epipalaeolithic",NA,"UM",8.3537,44.1728,NA,-7445,-7050,-7526
"calpal","Pomorsko 1","Gd-2704",7740,100,"Epipalaeolithic",NA,"UM",15.474,52.054,NA,-6885,-6233,-7062
"calpal","Almere-""""Hoge Vaart""""","UtC-5707",6208,47,"Epipalaeolithic",NA,"UM",5.4979,52.4445,NA,-5284,-4911,-5366
"calpal","Siebenlinden","ETH-33047",8720,85,"Epipalaeolithic",NA,"UM",8.9549,48.4764,NA,-8132,-7517,-8256
"calpal","Franchthi Cave","P-1665",9477,134,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-9171,-8271,-9323
"calpal","Harich","GrN-12415",7925,45,"Epipalaeolithic",NA,"UM",5.5655,52.9028,NA,-7016,-6594,-7061
"calpal","Warluis IIc","GrA-23550",8830,60,"Epipalaeolithic",NA,"UM",2.1409,49.388,NA,-8183,-7594,-8277
"calpal","Franchthi Cave","P-2097",9150,100,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-8591,-7826,-8803
"calpal","Verrebroeck","UtC-9227",8900,60,"Epipalaeolithic",NA,"UM",4.2117,51.2667,NA,-8226,-7605,-8294
"calpal","Gaivotas","Wk-14794",6821,50,"Epipalaeolithic",NA,"UM",-8.9598,37.0288,NA,-5795,-5557,-5969
"calpal","Marsh Benham","OxA-5195",8905,80,"Epipalaeolithic",NA,"UM",-1.3961,51.4027,NA,-8237,-7595,-8381
"calpal","Gaivotas","Wk-14793",6737,50,"Epipalaeolithic",NA,"UM",-8.9598,37.0288,NA,-5714,-5479,-5831
"calpal","Cabeço da Arruda","Beta-127451",7550,100,"Epipalaeolithic",NA,"UM",-8.6669,39.1122,NA,-6567,-6030,-6765
"calpal","Almere-""""Hoge Vaart""""","GrN-24982",6370,40,"Epipalaeolithic",NA,"UM",5.4979,52.4445,NA,-5458,-5208,-5477
"calpal","Franchthi Cave","P-2229",9210,110,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-8682,-7947,-9120
"calpal","Grotta della Madonna","R-290",9750,100,"Epipalaeolithic",NA,"UM",15.7863,39.8953,NA,-9400,-8633,-9796
"calpal","Duvensee","Ki-2738",7840,120,"Epipalaeolithic",NA,"UM",10.5333,53.6833,NA,-7019,-6250,-7323
"calpal","Swifterbant-Klingenweg","UtC-12485",6165,45,"Epipalaeolithic",NA,"UM",5.5618,52.5315,NA,-5209,-4847,-5313
"calpal","Site de la piste","Gif-6826",9340,100,"Epipalaeolithic",NA,"UM",-1.92,34.05,NA,-8892.05,-8241,-9225
"calpal","Le Dalade Grotte","Lyon-1979",8110,60,"Epipalaeolithic",NA,"UM",5.6,43.55,NA,-7293,-6660,-7466
"calpal","Wildervank Wv-42","GrN-29115",8630,50,"Epipalaeolithic",NA,"UM",6.8445,53.0641,NA,-7747,-7517,-7951
"calpal","Taghit Haddouch","Bln-5041",8019,46,"Epipalaeolithic",NA,"UM",-3.2553,35.2144,NA,-7050,-6648,-7240
"calpal","Siebenlinden","ETH-33043",8730,90,"Epipalaeolithic",NA,"UM",8.9549,48.4764,NA,-8148,-7514,-8276
"calpal","Balma del Gai","Gif-95617",10260,90,"Epipalaeolithic",NA,"UM",2.1,41.81,NA,-10480,-9373,-10669
"calpal","Akrotiri-Aetokremnos","ISGS-1743",9100,790,"Epipalaeolithic",NA,"UM",33,34.5733,NA,-10300.15,-5831,-11211
"calpal","Maroulas, Kythnos","UCIAMS-26190",9405,30,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-8755,-8481,-9108
"calpal","Gazel Grotte","Lyon-1995",8730,60,"Epipalaeolithic",NA,"UM",2.4,43.29,NA,-7974,-7579,-8227
"calpal","Youra-Cave","DEM-595",8209,47,"Epipalaeolithic",NA,"UM",24.1667,39.3667,NA,-7366,-7042,-7502
"calpal","Taghit Haddouch","Hd-19543",7248,39,"Epipalaeolithic",NA,"UM",-3.2553,35.2144,NA,-6212,-5927,-6326
"calpal","Groningen","GrN-29184",8120,60,"Epipalaeolithic",NA,"UM",6.569,53.2147,NA,-7301,-6690,-7472
"calpal","Balma Margineda","Ly-3364",10630,190,"Epipalaeolithic",NA,"UM",1.4883,42.4819,NA,-10907.05,-9449,-11213
"calpal","La Haute Ile","Lyon-3053",7570,40,"Epipalaeolithic",NA,"UM",2.56,48.86,NA,-6466,-6235,-6592
"calpal","Deventer-Rielerenk","GrN-28786",6760,40,"Epipalaeolithic",NA,"UM",6.1919,52.2597,NA,-5717,-5523,-5798
"calpal","Balma del Gai","Gif-10028",8930,140,"Epipalaeolithic",NA,"UM",2.1,41.81,NA,-8341,-7533,-8698
"calpal","La Haute Ile","Ly-13221",8615,70,"Epipalaeolithic",NA,"UM",2.56,48.86,NA,-7828,-7372,-8173
"calpal","Slochteren","GrN-29292",8660,70,"Epipalaeolithic",NA,"UM",6.7675,53.2135,NA,-7916,-7490,-8207
"calpal","Akrotiri-Aetokremnos","Pta-3281",8330,100,"Epipalaeolithic",NA,"UM",33,34.5733,NA,-7531.05,-6833,-7645
"calpal","Cova del Parco","UBAR-410",10720,340,"Epipalaeolithic",NA,"UM",1.0095,41.7348,NA,-11188,-9206,-11651
"calpal","Costalena","GrN-14098",6420,250,"Epipalaeolithic",NA,"UM",0.2,41.14,NA,-5710,-4447,-6071
"calpal","Leek-Mensumaweg","GrN-23671",7820,40,"Epipalaeolithic",NA,"UM",6.353,53.1797,NA,-6762,-6466,-7033
"calpal","Castelejo","ICEN-213",7900,40,"Epipalaeolithic",NA,"UM",-8.9442,37.0997,NA,-7004,-6591,-7049
"calpal","Franchthi Cave","P-2106",8730,90,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-8143.05,-7514,-8276
"calpal","Leek-AZC","GrN-28296",7810,50,"Epipalaeolithic",NA,"UM",6.3635,53.1668,NA,-6785,-6451,-7040
"calpal","Franchthi Cave","P-2102",9290,100,"Epipalaeolithic",NA,"UM",23.1333,37.4333,NA,-8752,-8222,-9153
"calpal","Slochteren","GrN-29289",8870,70,"Epipalaeolithic",NA,"UM",6.7675,53.2135,NA,-8214,-7595,-8293
"calpal","Rueil-Malmaison","OxA-7109",8870,130,"Epipalaeolithic",NA,"UM",2.15,48.87,NA,-8250,-7525,-8556
"calpal","Cueva de Linatzeta","KIA-33193",7315,35,"Epipalaeolithic",NA,"UM",-2.3231,43.2428,NA,-6226,-6023,-6375
"calpal","Duvensee","Ki-2378",8740,85,"Epipalaeolithic",NA,"UM",10.5333,53.6833,NA,-8146,-7526,-8274
"calpal","Duvensee","Ki-1883.01",9200,160,"Epipalaeolithic",NA,"UM",10.5333,53.6833,NA,-8815.05,-7602,-9243
"calpal","Taghit Haddouch","Hd-19868",6139,30,"Epipalaeolithic",NA,"UM",-3.2553,35.2144,NA,-5198,-4853,-5293
"calpal","Duvensee","Ki-1111",9100,130,"Epipalaeolithic",NA,"UM",10.5333,53.6833,NA,-8588,-7599,-9111
"calpal","Toledo (Pandeiro)","ICEN-1529",8820,80,"Epipalaeolithic",NA,"UM",-9.0167,39.4667,NA,-8191,-7585,-8289
"calpal","Montbani","Gif-356",8060,350,"Epipalaeolithic",NA,"UM",3.5833,49.3,NA,-7688,-5847,-8296
"calpal","Slochteren","GrN-29288",9050,80,"Epipalaeolithic",NA,"UM",6.7675,53.2135,NA,-8444.05,-7742,-8624
"calpal","Hasselt-Gasthuisstraat","GrN-29456",7610,50,"Epipalaeolithic",NA,"UM",6.0691,52.5642,NA,-6561,-6237,-6644
"calpal","Les Charmes","Gif-1597",8150,190,"Epipalaeolithic",NA,"UM",4.9833,46.5,NA,-7490,-6418,-7774
"calpal",NA,"KIK-902 / UtC-7120",9270,50,"Epipalaeolithic",NA,"UM",4.1883,51.2553,NA,-8614,-8285,-8753
"calpal","Jardinga","GrA-9646",6420,50,"Epipalaeolithic",NA,"UM",6.2626,52.994,NA,-5467,-5211,-5608
"calpal","Leek-AZC","GrN-28287",7950,40,"Epipalaeolithic",NA,"UM",6.3635,53.1668,NA,-7022,-6640,-7063
"calpal","Renancourt","Ly-8689",9790,80,"Epipalaeolithic",NA,"UM",2.25,49.9166,NA,-9431,-8763,-9789
"calpal","Taghit Haddouch","Bln-5042",8302,37,"Epipalaeolithic",NA,"UM",-3.2553,35.2144,NA,-7466,-7077,-7532
"calpal","Ofnet","OxA-1574",7480,80,"Epipalaeolithic",NA,"UM",10.4503,48.8186,NA,-6440,-6030,-6635
"calpal","Vlasac","PSUAMS-2383",6955,76,"Epipalaeolithic",NA,"UM",22.0408,44.5281,NA,-5971,-5570,-6072
"calpal","Taghit Haddouch","Hd-19880",7166,38,"Epipalaeolithic",NA,"UM",-3.2553,35.2144,NA,-6070,-5887,-6223
"calpal","Jardinga","GrA-9650",6210,50,"Epipalaeolithic",NA,"UM",6.2626,52.994,NA,-5286,-4905,-5369
"calpal","Castelejo","BM-2276R",7840,120,"Epipalaeolithic",NA,"UM",-8.8684,37.1902,NA,-7020,-6250,-7323
"calpal","Dok","KIK-347 / UtC-3450",8700,100,"Epipalaeolithic",NA,"UM",4.1883,51.2553,NA,-8140.05,-7380,-8278
"calpal","Balma del Serrat del Pont","Beta-216834",8060,40,"Epipalaeolithic",NA,"UM",1.782,42.1305,NA,-7123,-6689,-7319
"calpal","Dok","KIK-247 / UtC-2743",9000,190,"Epipalaeolithic",NA,"UM",3.4483,51.2083,NA,-8565,-7481,-9128
"calpal","Ruffey-sur-Seille","Ly-7352",8230,95,"Epipalaeolithic",NA,"UM",5.51,46.75,NA,-7467,-6694,-7587
"calpal","Site de la piste","Gif-6827",9350,100,"Epipalaeolithic",NA,"UM",-1.92,34.05,NA,-9012,-8245,-9228
"calpal","Icoana","AA-65566",8952,88,"Epipalaeolithic",NA,"UM",22.2992,44.6523,NA,-8272,-7598,-8543
"calpal","Goldcliff","OxA-6683",6760,80,"Epipalaeolithic",NA,"UM",-2.9199,51.5328,NA,-5785.05,-5412,-5980
"calpal","Regenfeld 96/20","UtC-7192",9040,60,"Epipalaeolithic",NA,"UM",27.4061,25.1803,NA,-8354,-7830,-8550
"calpal","Fuente Hoz","I-13496",7880,120,"Epipalaeolithic",NA,"UM",-2.9053,42.8078,NA,-7037,-6379,-7341
"calpal","Almere-Hout """"Zwaanpad""""","UtC-12799",7260,50,"Epipalaeolithic",NA,"UM",5.2066,52.3219,NA,-6216,-5921,-6373
"calpal","Zwolle-Ittersumallee","GrN-29455",6330,50,"Epipalaeolithic",NA,"UM",6.0584,52.4625,NA,-5439,-5043,-5477
