"","sourcedb","SiteName","LabCode","C14Age","C14SD","db_period","db_culture","Period","lon","lat","colors","median","tpq","taq"
"4671","calpal","Jardinga","GrA-9649",6410,50,"Epipalaeolithic",NA,"UM",6.2626,52.994,NA,-5384.21213653977,-5210,-5601
"4672","calpal","Jardinga","GrA-9650",6210,50,"Epipalaeolithic",NA,"UM",6.2626,52.994,NA,-5144.02023906915,-4905,-5369
"4673","calpal","Gemeente Hardinxveld-Giessendam","GrA-9798",6320,50,"Meso/Neo","Swifterbant","EN",4.8333,51.8333,NA,-5287.34164978231,-5036,-5476
"4674","calpal","Gemeente Hardinxveld-Giessendam","GrA-9802",6050,50,"Meso/Neo","Swifterbant","EN",4.8333,51.8333,NA,-4948.8305119658,-4717,-5214
"4675","calpal","Vráble SW","GrM-12559",6155,25,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5108.8552557957,-4941,-5293
"4676","calpal","Vráble SW","GrM-12560",6200,25,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5130.93689618857,-4996,-5305
"4677","calpal","Vráble SW","GrM-12561",6150,25,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5104.45765044617,-4939,-5290
"4678","calpal","Vráble SW","GrM-12562",6240,25,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5223.45489002267,-5034,-5319
"4679","calpal","Vráble SW","GrM-12566",6290,25,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5258.81816701138,-5065,-5371
"4680","calpal","Vráble SW","GrM-12569",6115,25,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5034.93286621262,-4849,-5213
"4681","calpal","Vráble SW","GrM-12570",6125,25,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5049.52086062634,-4853,-5214
"4682","calpal","Vráble SW","GrM-12571",6125,25,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5049.52086062634,-4853,-5214
"4683","calpal","Vráble SW","GrM-12572",6070,25,"Neolithic","LBK","EN",18.3085,48.2437,NA,-4974.05688479505,-4800,-5207
"4684","calpal","Vráble SW","GrM-12574",6150,30,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5103.50168138133,-4908,-5296
"4685","calpal","Vráble SW","GrM-12576",6130,30,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5062.0276506579,-4849,-5287
"4686","calpal","Vráble SW","GrM-12694",6060,55,"Neolithic","LBK","EN",18.3085,48.2437,NA,-4962.84390050437,-4715,-5292
"4687","calpal","Vráble SW","GrM-12784",6170,25,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5117.89354063645,-4949,-5298
"4688","calpal","Vráble SW","GrM-14299",6190,20,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5125.87553799925,-4997,-5300
"4689","calpal","Vráble SW","GrM-14300",6170,20,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5118.08355420935,-4991,-5294
"4690","calpal","Vráble SW","GrM-14301",6150,20,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5105.21599282256,-4945,-5216
"4691","calpal","Vráble SW","GrM-14303",6170,20,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5118.08355420935,-4991,-5294
"4692","calpal","Vráble SW","GrM-14305",6200,20,"Neolithic","LBK","EN",18.3085,48.2437,NA,-5130.15825493322,-5000,-5302
"4693","calpal","Grotta Pollera","GrM-19995",6191,21,"Neolithic","Epicardial","EN",8.4299,44.2409,NA,-5126.35724794458,-4997,-5300
"4694","calpal","Oldeboorn","GrN-10340",7560,70,"Epipalaeolithic",NA,"UM",5.8886,53.0569,NA,-6413.08110671393,-6083,-6647
"4695","calpal","Oldeboorn","GrN-10341",7400,70,"Epipalaeolithic",NA,"UM",5.8886,53.0569,NA,-6271.47231722741,-6012,-6470
"4696","calpal","Cayönü","GrN-10358",9180,80,"Neolithic","PPNA","EN",39.72,38.21,NA,-8409.07842866621,-7974,-8758
"4697","calpal","Cayönü","GrN-10359",9050,140,"Neolithic","PPNA","EN",39.72,38.21,NA,-8237.88886972067,-7588,-9040
"4698","calpal","Cayönü","GrN-10360",9300,140,"Neolithic","PPNA","EN",39.72,38.21,NA,-8556.47874028843,-7947,-9254
"4699","calpal","Cayönü","GrN-10361",9290,110,"Neolithic","PPNA","EN",39.72,38.21,NA,-8527.84621088626,-8016,-9217
"4700","calpal","Durchhorn","GrN-10540",7980,70,"Epipalaeolithic",NA,"UM",7.8771,52.565,NA,-6883.480489513,-6573,-7315
"4701","calpal","Bouqraz","GrN-10589",7465,45,"Neolithic","PPNB","EN",40.39,35.02,NA,-6324.60637936426,-6081,-6465
"4702","calpal","Bouqraz","GrN-10591",7945,50,"Neolithic","PPNB","EN",40.39,35.02,NA,-6853.26133117544,-6595,-7071
"4703","calpal","Bouqraz","GrN-10592",8110,50,"Neolithic","PPNB","EN",40.39,35.02,NA,-7108.22189405537,-6696,-7452
"4704","calpal","Åojewo 1","GrN-10770",6180,100,"Neolithic",NA,"UN",18.3095,52.7367,NA,-5116.26994334627,-4707,-5477
"4705","radon","Miechowice 7","GrN-10774",6180,50,NA,"Linienbandkeramik","EN",18.85,52.6333,NA,-5122.40518823827,-4846,-5326
"4706","calpal","Duurswoude I","GrN-1173",7700,100,"Epipalaeolithic",NA,"UM",6.25,53.0519,NA,-6544.76539428076,-6224,-7050
"4707","calpal","Duurswoude III","GrN-1175",7710,70,"Epipalaeolithic",NA,"UM",6.25,53.0519,NA,-6542.92735063622,-6263,-7027
"4708","calpal","Edera","GrN-11818",8250,50,"Epipalaeolithic","Sauveterrian","EM",13.6907,45.7572,NA,-7273.32923310961,-7050,-7526
"4709","calpal","HS-30","GrN-11996",9470,70,"Epipalaeolithic",NA,"UM",6.58,53.21,NA,-8785.2236837772,-8357,-9238
"4710","calpal","Glimmer","GrN-11997",8120,80,"Epipalaeolithic",NA,"UM",4.7352,52.6628,NA,-7116.9919285489,-6647,-7514
"4711","calpal","Bergumermeer S64-B","GrN-11998",6320,120,"Epipalaeolithic",NA,"UM",6.0081,53.1657,NA,-5272.92620467747,-4735,-5634
"4712","calpal","Bergumermeer S64-B","GrN-12000",6860,70,"Epipalaeolithic",NA,"UM",6.0081,53.1657,NA,-5747.70928585438,-5527,-6011
"4713","calpal","Tietjerk","GrN-12261",7965,50,"Epipalaeolithic",NA,"UM",5.91,53.213,NA,-6880.06545644679,-6600,-7132
"4714","calpal","Achmer","GrN-12401",9340,240,"Epipalaeolithic","Mesolithic","EM",7.9389,52.3919,NA,-8642.30744507758,-7590,-9789
"4715","calpal","Achmer","GrN-12406",7990,50,"Epipalaeolithic","Mesolithic","EM",7.9389,52.3919,NA,-6902.11424400059,-6642,-7172
"4716","calpal","Achmer","GrN-12407",7145,50,"Epipalaeolithic","Mesolithic","EM",7.9389,52.3919,NA,-6014.55336410813,-5800,-6227
"4717","calpal","Achmer","GrN-12408",7770,50,"Epipalaeolithic","Mesolithic","EM",7.9389,52.3919,NA,-6590.53555459284,-6431,-7025
"4718","calpal","Achmer","GrN-12409",7720,50,"Epipalaeolithic","Mesolithic","EM",7.9389,52.3919,NA,-6545.1025162249,-6414,-6766
"4719","calpal","Harich","GrN-12415",7925,45,"Epipalaeolithic",NA,"UM",5.5655,52.9028,NA,-6813.70659336529,-6594,-7061
"4720","calpal","Dokkum-Jantjeszeepolder","GrN-12417",8200,50,"Epipalaeolithic",NA,"UM",6.0161,53.3189,NA,-7212.289077265,-7038,-7503
"4721","calpal","Dokkum-Jantjeszeepolder","GrN-12418",7450,40,"Epipalaeolithic",NA,"UM",6.0161,53.3189,NA,-6316.14959556712,-6082,-6454
"4722","calpal","Hayaz Höyük","GrN-12510",8300,60,"Neolithic","PPNB","EN",38.33,37.48,NA,-7352.98885042284,-7056,-7581
"4723","calpal","Hayaz Höyük","GrN-12512",8040,170,"Neolithic","PPNB","EN",38.33,37.48,NA,-6967.52587483681,-6388,-7591
"4724","radon","Overhespen","GrN-12619",6190,70,NA,"Linienbandkeramik","EN",5.03,50.79,NA,-5129.25439336984,-4795,-5468
"4725","radon","Overhespen","GrN-12620",6400,100,NA,"Linienbandkeramik","EN",5.03,50.79,NA,-5364.75072512591,-4940,-5659
"4726","calpal","Kumartepe","GrN-12652",7930,80,"Neolithic",NA,"UN",38.48,37.48,NA,-6832.19771831093,-6467,-7245
"4727","calpal","Haule I","GrN-128",7525,220,"Epipalaeolithic",NA,"UM",6.3053,53.0364,NA,-6380.25704901394,-5673,-7322
"4728","calpal","Ain Ghazal","GrN-12959",9000,90,"Neolithic","PPNB","EN",35.93,31.93,NA,-8170.75487991606,-7604,-8613
"4729","calpal","Ain Ghazal","GrN-12960",9030,80,"Neolithic","PPNB","EN",35.93,31.93,NA,-8236.30771916113,-7734,-8616
"4730","calpal","Ain Ghazal","GrN-12961",8930,60,"Neolithic","PPNB","EN",35.93,31.93,NA,-8092.46096203799,-7659,-8301
"4731","calpal","Ain Ghazal","GrN-12962",8680,190,"Neolithic","PPNB","EN",35.93,31.93,NA,-7798.05222311523,-7049,-8556
"4732","calpal","Ain Ghazal","GrN-12963",8970,80,"Neolithic","PPNB","EN",35.93,31.93,NA,-8115.42045734236,-7605,-8542
"4733","calpal","Ain Ghazal","GrN-12964",8970,80,"Neolithic","PPNB","EN",35.93,31.93,NA,-8115.42045734236,-7605,-8542
"4734","calpal","Ain Ghazal","GrN-12965",9050,80,"Neolithic","PPNB","EN",35.93,31.93,NA,-8260.12679347392,-7742,-8624
"4735","calpal","Ain Ghazal","GrN-12966",9200,110,"Neolithic","PPNB","EN",35.93,31.93,NA,-8436.07955084068,-7879,-9118
"4736","calpal","Ain Ghazal","GrN-12967",8930,80,"Neolithic","PPNB","EN",35.93,31.93,NA,-8078.94936204066,-7599,-8451
"4737","calpal","Ain Ghazal","GrN-12968",8970,110,"Neolithic","PPNB","EN",35.93,31.93,NA,-8101.19053157394,-7591,-8623
"4738","calpal","Ain Ghazal","GrN-12969",8810,80,"Neolithic","PPNB","EN",35.93,31.93,NA,-7910.29867858893,-7583,-8287
"4739","calpal","Ain Ghazal","GrN-12970",8650,200,"Neolithic","PPNB","EN",35.93,31.93,NA,-7763.15522664297,-6865,-8557
"4740","calpal","Ain Ghazal","GrN-12971",8460,90,"Neolithic","PPNB","EN",35.93,31.93,NA,-7508.2502921342,-7070,-7937
"4741","calpal","Ain Ghazal","GrN-12972",8165,50,"Neolithic","PPNB","EN",35.93,31.93,NA,-7160.10506905948,-6830,-7475
"4742","calpal","Makhadma 4, foyer 9","GrN-12983",5990,70,"Neolithic",NA,"UN",32.6,26.2125,NA,-4879.81634199539,-4546,-5214
"4743","calpal","Moordenaarsven","GrN-12987",8650,45,"Epipalaeolithic",NA,"UM",5.0393,50.7949,NA,-7657.68057460599,-7533,-7951
"4744","calpal","Moordenaarsven","GrN-12988",6530,30,"Epipalaeolithic",NA,"UM",4.6422,51.3505,NA,-5501.16825218707,-5363,-5620
"4745","calpal","Moordenaarsven","GrN-12989",6070,120,"Epipalaeolithic",NA,"UM",4.6422,51.3505,NA,-4985.65796747773,-4459,-5473
"4746","calpal","Bouqraz","GrN-13079",7485,50,"Neolithic","PPNB","EN",40.39,35.02,NA,-6341.14260597476,-6082,-6495
"4747","calpal","Bouqraz","GrN-13080",8365,50,"Neolithic","PPNB","EN",40.39,35.02,NA,-7428.117713781,-7081,-7587
"4748","calpal","Bouqraz","GrN-13081",7520,50,"Neolithic","PPNB","EN",40.39,35.02,NA,-6383.56926274565,-6094,-6585
"4749","calpal","Bouqraz","GrN-13082",7530,50,"Neolithic","PPNB","EN",40.39,35.02,NA,-6394.11514173231,-6101,-6589
"4750","calpal","Bouqraz","GrN-13090",7880,60,"Neolithic","PPNB","EN",40.39,35.02,NA,-6757.19465353886,-6469,-7063
"4751","calpal","Gomolava","GrN-13092",6025,35,"Neolithic","Vinča","EN",19.7481,44.8883,NA,-4916.02506069247,-4723,-5204
"4752","calpal","Gomolava","GrN-13093",6040,100,"Neolithic","Vinča","EN",19.7481,44.8883,NA,-4946.2416469206,-4503,-5365
"4753","calpal","Bouqraz","GrN-13099",8025,50,"Neolithic","PPNB","EN",40.39,35.02,NA,-6928.1029423529,-6647,-7313
"4754","calpal","Bouqraz","GrN-13100",8080,50,"Neolithic","PPNB","EN",40.39,35.02,NA,-7054.15432877647,-6658,-7442
"4755","calpal","Bouqraz","GrN-13101",8230,35,"Neolithic","PPNB","EN",40.39,35.02,NA,-7248.91704227132,-7059,-7484
"4756","calpal","Bouqraz","GrN-13102",8345,35,"Neolithic","PPNB","EN",40.39,35.02,NA,-7410.97701176036,-7177,-7576
"4757","calpal","Bouqraz","GrN-13103",8285,50,"Neolithic","PPNB","EN",40.39,35.02,NA,-7334.92827868191,-7061,-7571
"4758","calpal","Bouqraz","GrN-13104",8300,50,"Neolithic","PPNB","EN",40.39,35.02,NA,-7358.6851171856,-7065,-7576
"4759","calpal","Velké Hoštice","GrN-13150",6290,45,"Neolithic","LBK or Želiezovce group","EN",17.96,49.93,NA,-5260.52519258448,-5004,-5471
"4760","calpal","Vinča-Belo Brdo","GrN-13155",6470,170,"Neolithic",NA,"UN",20.623,44.7614,NA,-5409.82112155353,-4727,-5977
"4761","calpal","Vinča-Belo Brdo","GrN-13156",6010,150,"Neolithic",NA,"UN",20.623,44.7614,NA,-4913.73626135743,-4347,-5476
"4762","calpal","Gomolava","GrN-13163",6015,35,"Neolithic","Vinča","EN",19.7481,44.8883,NA,-4904.36267711095,-4720,-5203
"4763","calpal","Gomolava","GrN-13165",6060,35,"Neolithic","Vinča","EN",19.7481,44.8883,NA,-4961.46744314048,-4786,-5209
"4764","calpal","Oldeholtwolde","GrN-13182",9220,80,"Epipalaeolithic",NA,"UM",6.0097,52.9058,NA,-8441.65250733624,-8213,-8803
"4765","calpal","Thawwab","GrN-13321",6350,90,"Neolithic",NA,"UN",35.78,32.18,NA,-5318.8401932774,-4909,-5620
"4766","calpal","Oirschot 7 conc. III","GrN-13331",7940,80,"Epipalaeolithic","Tjongerian","EM",5.3167,51.5167,NA,-6844.35202820517,-6470,-7311
"4767","calpal","Kapelberg","GrN-13703",6200,140,"Epipalaeolithic",NA,"UM",5.35,50.9833,NA,-5130.16943241599,-4545,-5620
"4768","calpal","Cayönü","GrN-13947",9240,90,"Neolithic","PPNB","EN",39.72,38.21,NA,-8464.45256298105,-8020,-9113
"4769","calpal","Cayönü","GrN-13948",8910,50,"Neolithic","PPNB","EN",39.72,38.21,NA,-8082.06293317026,-7727,-8290
"4770","calpal","Cayönü","GrN-13949",9205,45,"Neolithic","PPNB","EN",39.72,38.21,NA,-8412.5797372441,-8267,-8693
"4771","calpal","Ain Ghazal","GrN-14257",8720,80,"Neolithic","PPNB","EN",35.93,31.93,NA,-7765.6234065066,-7524,-8248
"4772","calpal","Ain Ghazal","GrN-14258",8810,160,"Neolithic","PPNB","EN",35.93,31.93,NA,-7924.67167927905,-7337,-8615
"4773","calpal","Ain Ghazal","GrN-14259",8310,230,"Neolithic","PPNB","EN",35.93,31.93,NA,-7298.8504279902,-6431,-8278
"4774","bda","Çayönü","GrN-14463",8040,60,"Néolithique ancien","PPNB","EN",39.7167,38.2167,NA,-6943.3535092492,-6644,-7332
"4775","calpal","Basta","GrN-14537",8380,100,"Neolithic","PPNB","EN",35.535,30.2405,NA,-7412.40849766304,-7041,-7743
"4776","calpal","Basta","GrN-14538",8155,50,"Neolithic","PPNB","EN",35.535,30.2405,NA,-7149.60827534858,-6826,-7471
"4777","bda","Çayönü","GrN-14681",9090,60,"Néolithique ancien","PPNB","EN",39.7167,38.2167,NA,-8298.50952723359,-7953,-8616
"4778","calpal","Cayönü","GrN-14857",9155,35,"Neolithic","PPNB","EN",39.72,38.21,NA,-8354.55739469825,-8245,-8596
"4779","calpal","Cayönü","GrN-14859",9170,50,"Neolithic","PPNB","EN",39.72,38.21,NA,-8384.29743886572,-8235,-8627
"4780","calpal","Cayönü","GrN-14860",9040,35,"Neolithic","PPNB","EN",39.72,38.21,NA,-8264.24618766218,-7964,-8421
"4781","calpal","Cayönü","GrN-14861",9090,50,"Neolithic","PPNB","EN",39.72,38.21,NA,-8292.54205337805,-7964,-8557
"4782","calpal","Cayönü","GrN-14862",8920,130,"Neolithic","PPNB","EN",39.72,38.21,NA,-8041.58732490496,-7540,-8624
"4783","calpal","Bergumermeer S64-B","GrN-14884",6710,90,"Epipalaeolithic",NA,"UM",6.0081,53.1657,NA,-5624.6208043182,-5327,-5976
"4784","calpal","Bergumermeer S64-B","GrN-14885",6720,140,"Epipalaeolithic",NA,"UM",6.0081,53.1657,NA,-5635.92954792842,-5212,-6067
"4785","calpal","Bergumermeer S64-B","GrN-14886",7310,60,"Epipalaeolithic",NA,"UM",6.0081,53.1657,NA,-6158.34192666759,-5928,-6420
"4786","calpal","Bergumermeer S64-B","GrN-14889",7700,500,"Epipalaeolithic",NA,"UM",6.0081,53.1657,NA,-6648.0844698419,-5210,-8380
"4787","calpal","Bergumermeer S64-B","GrN-14890",6870,240,"Epipalaeolithic",NA,"UM",6.0081,53.1657,NA,-5775.8385783509,-4993,-6471
"4788","calpal","Bergumermeer S64-B","GrN-14891",6600,150,"Epipalaeolithic",NA,"UM",6.0081,53.1657,NA,-5533.85361963504,-4993,-6009
"4789","calpal","Gritille","GrN-15246",8700,150,"Neolithic",NA,"UN",38.56,37.54,NA,-7807.45658877799,-7178,-8418
"4790","calpal","Gritille","GrN-15247",8075,40,"Neolithic","PPNB","EN",38.56,37.54,NA,-7051.97814113714,-6694,-7325
"4791","calpal","Gritille","GrN-15248",8280,100,"Neolithic",NA,"UN",38.56,37.54,NA,-7311.17367052112,-6707,-7596
"4792","calpal","Gritille","GrN-15249",8190,140,"Neolithic",NA,"UN",38.56,37.54,NA,-7198.70125584596,-6512,-7601
"4793","calpal","Gritille","GrN-15250",8230,100,"Neolithic",NA,"UN",38.56,37.54,NA,-7256.27334737424,-6689,-7589
"4794","calpal","Gritille","GrN-15251",8790,150,"Neolithic",NA,"UN",38.56,37.54,NA,-7902.78756474016,-7343,-8550
"4795","calpal","Gritille","GrN-15252",8820,150,"Neolithic",NA,"UN",38.56,37.54,NA,-7933.63341231542,-7367,-8600
"4796","calpal","Gritille","GrN-15253",8600,150,"Neolithic",NA,"UN",38.56,37.54,NA,-7684.81082253258,-7058,-8293
"4797","calpal","Gritille","GrN-15254",8960,230,"Neolithic",NA,"UN",38.56,37.54,NA,-8091.67142844388,-7189,-9225
"4798","calpal","Gritille","GrN-15255",8000,50,"Neolithic","PPNB","EN",38.56,37.54,NA,-6910.65071944104,-6643,-7175
"4799","calpal","HS-16","GrN-15311",9240,70,"Epipalaeolithic",NA,"UM",6.58,53.21,NA,-8457.5797813791,-8239,-8796
"4800","calpal","HS-17","GrN-15312",7905,50,"Epipalaeolithic",NA,"UM",6.58,53.21,NA,-6786.91255058711,-6509,-7060
"4801","calpal","Vinča-Belo Brdo","GrN-1535",6170,85,"Neolithic",NA,"UN",20.623,44.7614,NA,-5109.2760294723,-4720,-5472
"4802","calpal","Byblos","GrN-1544",7360,70,"Neolithic",NA,"UN",35.65,34.11,NA,-6214.49775753491,-5986,-6457
"4803","calpal","Vinča-Belo Brdo","GrN-1546",6190,60,"Neolithic",NA,"UN",20.623,44.7614,NA,-5129.6552786992,-4839,-5373
"4804","calpal","Abrigo de Ángel","GrN-15518",8060,270,"Epipalaeolithic",NA,"UM",-0.39,40.74,NA,-7003.99208660167,-6066,-8199
"4805","calpal","Abrigo de Ángel","GrN-15519",8210,210,"Epipalaeolithic",NA,"UM",-0.39,40.74,NA,-7192.64481305482,-6418,-8171
"4806","calpal","Abrigo de Ángel","GrN-15520",8150,170,"Epipalaeolithic",NA,"UM",-0.39,40.74,NA,-7133.29972355252,-6438,-7728
"4807","calpal","Yarimburgaz","GrN-15528",6880,90,"Neolithic",NA,"UN",28.73,41.08,NA,-5773.22039522586,-5480,-6066
"4808","calpal","Yarimburgaz","GrN-15529",7330,60,"Neolithic",NA,"UN",28.73,41.08,NA,-6170.44623045402,-5987,-6428
"4809","calpal","Yarimburgaz","GrN-15531",9190,100,"Neolithic",NA,"UN",28.73,41.08,NA,-8424.29328567765,-7950,-9109
"4810","calpal","Yarimburgaz","GrN-15532",8180,320,"Neolithic",NA,"UN",28.73,41.08,NA,-7145.09288418746,-6059,-8308
"4811","calpal","Yarimburgaz","GrN-15533",7640,90,"Neolithic",NA,"UN",28.73,41.08,NA,-6491.57971015656,-6090,-7027
"4812","calpal","Ermelo","GrN-1559",8210,75,"Epipalaeolithic",NA,"UM",5.6333,52.3,NA,-7233.36181908443,-6777,-7572
"4813","calpal","Duurswoude IIA","GrN-1567",7700,70,"Epipalaeolithic",NA,"UM",6.25,53.0519,NA,-6536.74389593156,-6254,-7022
"4814","radon","Zwenkau-Harth","GrN-1581",6160,70,NA,"Linienbandkeramik","EN",12.3166667,51.2166667,NA,-5102.96051530169,-4785,-5373
"4815","calpal","Tilburg-Labe","GrN-1597",6500,120,"Epipalaeolithic",NA,"UM",5.05,51.5833,NA,-5446.03872264093,-4992,-5795
"4816","radon","Magareći Mlin","GrN-15971",6910,45,NA,"Starcevo-Körös-Criș culture","EN",21.67556,43.94194,NA,-5788.25194481894,-5629,-5985
"4817","radon","Magareći Mlin","GrN-15972",7015,90,NA,"Starcevo-Körös-Criș culture","EN",21.67556,43.94194,NA,-5888.82813617928,-5622,-6225
"4818","radon","Magareći Mlin","GrN-15973",7130,60,NA,"Starcevo-Körös-Criș culture","EN",21.67556,43.94194,NA,-6001.1595780456,-5740,-6231
"4819","calpal","Donja Branjevina","GrN-15974",7155,50,"Neolithic","Starcevo","EN",19.2332,45.3803,NA,-6021.9385728021,-5834,-6229
"4820","calpal","Donja Branjevina","GrN-15975",6955,50,"Neolithic","Starcevo","EN",19.2332,45.3803,NA,-5831.8175951233,-5656,-6019
"4821","calpal","Donja Branjevina","GrN-15976",7140,90,"Neolithic","Starcevo","EN",19.2332,45.3803,NA,-6006.93862331793,-5713,-6379
"4822","calpal","Cueva Lóbrega","GrN-16110",6220,100,"Neolithic",NA,"UN",-2.6364,42.2397,NA,-5154.67993202562,-4720,-5519
"4823","calpal","Leek-Mensumaweg","GrN-16191",8120,80,"Epipalaeolithic",NA,"UM",6.353,53.1797,NA,-7116.9919285489,-6647,-7514
"4824","calpal","Cayönü","GrN-16462",9040,65,"Neolithic","PPNB","EN",39.72,38.21,NA,-8255.23469659471,-7814,-8555
"4825","calpal","Cayönü","GrN-16463",8040,60,"Neolithic","PPNB","EN",39.72,38.21,NA,-6943.3535092492,-6644,-7332
"4826","calpal","De Leijen","GrN-1683",7230,65,"Epipalaeolithic",NA,"UM",6.05,53.15,NA,-6096.39680423553,-5844,-6385
"4827","katsianis","Sesklo A","GrN-16841",7520,30,NA,"Early Neolithic I","EN",22.843662,39.355762,NA,-6398.94741035168,-6232,-6470
"4828","katsianis","Sesklo A","GrN-16842",7250,25,NA,"Early Neolithic II/III","EN",22.843662,39.355762,NA,-6129.89570450978,-5992,-6233
"4829","katsianis","Sesklo B","GrN-16843",7110,70,NA,"Early Neolithic III","EN",22.843314,39.353688,NA,-5981.17442656585,-5722,-6233
"4830","katsianis","Sesklo B","GrN-16844",7530,60,NA,"Early Neolithic I","EN",22.843314,39.353688,NA,-6387.61176087172,-6084,-6596
"4831","katsianis","Sesklo C","GrN-16845",7560,25,NA,"Early Neolithic I","EN",22.843564,39.356426,NA,-6426.93481739929,-6249,-6498
"4832","katsianis","Sesklo B","GrN-16846",7400,50,NA,"Early Neolithic I","EN",22.843314,39.353688,NA,-6283.5424758743,-6061,-6442
"4833","radon","Trestiana","GrN-17003",6665,45,NA,"Starcevo-Körös-Criș culture","EN",27.7666667,46.9833333,NA,-5581.75683641834,-5474,-5729
"4834","calpal","Ain Ghazal","GrN-17494",7825,65,"Neolithic","PPNC","EN",35.93,31.93,NA,-6664.17650607695,-6434,-7053
"4835","calpal","Ain Ghazal","GrN-17495",7915,95,"Neolithic","PPNC","EN",35.93,31.93,NA,-6816.00475282703,-6436,-7320
"4836","calpal","Vinča-Belo Brdo","GrN-17665",6273,49,"Neolithic","Vinča","EN",20.623,44.7614,NA,-5250.54196962832,-4994,-5471
"4837","calpal","Small Ee","GrN-18082",8130,55,"Epipalaeolithic",NA,"UM",6.02,53.1,NA,-7127.77511006471,-6699,-7469
"4838","calpal","Asikli Höyük","GrN-18617",8730,45,"Neolithic",NA,"UN",34.2295,38.3497,NA,-7739.37192194392,-7586,-8199
"4839","calpal","Asikli Höyük","GrN-18618",8725,50,"Neolithic",NA,"UN",34.226,38.3475,NA,-7735.42362806366,-7583,-8203
"4840","calpal","Asikli Höyük","GrN-18619",8610,55,"Neolithic",NA,"UN",34.226,38.3475,NA,-7635.48136998136,-7480,-7951
"4841","calpal","Asikli Höyük","GrN-18620",8720,55,"Neolithic",NA,"UN",34.226,38.3475,NA,-7732.89982008684,-7580,-8209
"4842","calpal","Yarimburgaz","GrN-18744",7130,90,"Neolithic",NA,"UN",28.73,41.08,NA,-5997.12697364896,-5671,-6375
"4843","calpal","HS-22","GrN-18794",8220,50,"Epipalaeolithic",NA,"UM",6.58,53.21,NA,-7237.5922097345,-7043,-7513
"4844","calpal","Asikli Höyük","GrN-19114",8515,40,"Neolithic",NA,"UN",34.226,38.3475,NA,-7557.51358422781,-7366,-7707
"4845","calpal","Asikli Höyük","GrN-19115",8710,100,"Neolithic",NA,"UN",34.226,38.3475,NA,-7777.50182505011,-7474,-8280
"4846","calpal","Asikli Höyük","GrN-19116",8920,50,"Neolithic",NA,"UN",34.226,38.3475,NA,-8089.52078760689,-7734,-8292
"4847","calpal","Asikli Höyük","GrN-19117",8710,130,"Neolithic",NA,"UN",34.226,38.3475,NA,-7806.42149914192,-7328,-8300
"4848","calpal","Asikli Höyük","GrN-19118",8760,45,"Neolithic",NA,"UN",34.226,38.3475,NA,-7800.8541480661,-7590,-8220
"4849","calpal","Asikli Höyük","GrN-19119",8760,40,"Neolithic",NA,"UN",34.226,38.3475,NA,-7799.01248599388,-7592,-8204
"4850","calpal","Asikli Höyük","GrN-19120",8815,70,"Neolithic",NA,"UN",34.226,38.3475,NA,-7916.69460265457,-7588,-8281
"4851","calpal","Asikli Höyük","GrN-19121",8590,80,"Neolithic",NA,"UN",34.226,38.3475,NA,-7629.43801491021,-7332,-8196
"4852","calpal","Hoca Cesme","GrN-19355",7200,180,"Neolithic",NA,"UN",26.08,40.7,NA,-6071.60052634891,-5485,-6643
"4853","calpal","Hoca Cesme","GrN-19357",7135,270,"Neolithic",NA,"UN",26.08,40.7,NA,-6013.95617738686,-5216,-7039
"4854","calpal","Asikli Höyük","GrN-19358",8550,70,"Neolithic",NA,"UN",34.2295,38.3497,NA,-7575.94481256955,-7210,-7949
"4855","calpal","Asikli Höyük","GrN-19359",8570,70,"Neolithic",NA,"UN",34.2295,38.3497,NA,-7591.36763169561,-7336,-8156
"4856","calpal","Asikli Höyük","GrN-19360",8695,25,"Neolithic",NA,"UN",34.2295,38.3497,NA,-7673.89907025598,-7589,-7943
"4857","bda","Asikli Höyük","GrN-19361",8595,60,"Néolithique ancien","PPNB","EN",34.2178,38.3506,NA,-7620.42469845824,-7376,-7952
"4858","bda","Asikli Höyük","GrN-19362",8630,30,"Néolithique ancien","PPNB","EN",34.2178,38.3506,NA,-7633.35434288666,-7538,-7925
"4859","calpal","Asikli Höyük","GrN-19363",8675,25,"Neolithic",NA,"UN",34.2295,38.3497,NA,-7659.9208588757,-7586,-7937
"4860","calpal","Asikli Höyük","GrN-19364",8585,45,"Neolithic",NA,"UN",34.226,38.3475,NA,-7592.95487667114,-7480,-7933
"4861","calpal","Asikli Höyük","GrN-19365",8420,30,"Neolithic",NA,"UN",34.226,38.3475,NA,-7508.12596322756,-7328,-7587
