ID;SiteName;LFSite;SiteType;Country;Period;PhaseCode;LabCode;C14Age;C14SD;Material;MaterialSpecies;AnatomicalParts;Reliability;tpq;taq;Longitude;Latitude;bib;bib_url;;
2130;Lugo di Romagna;Fornace Gattelli;;Italy;EN;US 1171 â€“ Sect. V;LTL-13471A;6335;45;human bone;Homo sapiens;n/a;;-5468;-5213;11,901914;44,464184;Degasperi & Steffe 2019;Degasperi19;;
2109;Le Mose;;;Italy;LN;Burial 5;LTL-1348a;5552;32;human bone;Homo sapiens;n/a;;-4449;-4344;9,695142;45,053774;Facchinetti 2012;Facchinetti12;;
2110;Le Mose;;;Italy;LN;Burial 12;LTL-1349a;5447;60;human bone;Homo sapiens;n/a;;-4444;-4060;9,695142;45,053774;Facchinetti 2012;Facchinetti12;;
2106;Le Mose;;;Italy;LN;Burial 24;LTL-1351a;5766;50;human bone;Homo sapiens;n/a;;-4724;-4461;9,695142;45,053774;Facchinetti 2012;Facchinetti12;;
2103;Le Mose;;;Italy;LN;Burial 28;LTL-1353a;5900;45;human bone;Homo sapiens;n/a;;-4902;-4621;9,695142;45,053774;Facchinetti 2012;Facchinetti12;;
903;Les Breguieres;Bréguières (faille des);;France;EN;C8;LTL-13780A;6101;45;human bone;Homo sapiens;n/a;;-5209;-4854;7,00635;43,59501;Provost et al. 2017;https://doi.org/10.4000/galliap.620;;
900;Les Breguieres;Bréguières (faille des);;France;EN;Burial 32;LTL-13784A;6151;45;human bone;Homo sapiens;n/a;;-5216;-4953;7,00635;43,59501;Provost et al. 2017;https://doi.org/10.4000/galliap.620;;
380;Abri Pendimoun;Pendimoun (abri);;France;EN;US 47799-inf;LTL-13787A;6666;45;plant seed;Bryonia sp.;seeds;;-5662;-5482;7,505944;43,812212;Binder et al. 2018;https://doi.org/10.4312/dp.44.4;;
388;Abri Pendimoun;Pendimoun (abri);;France;EN;US 47799-sup;LTL-13788A;6547;45;plant seed;Bryonia sp.;seeds;;-5617;-5385;7,505944;43,812212;Binder et al. 2018;https://doi.org/10.4312/dp.44.4;;
650;Giribaldi;Giribaldi;OP;France;EN;Pit-6b_Spit-3/-4;LTL-13789A;6332;45;organic ;Betula tar;n/d;MEDIUM;;;10,559944;44,109099;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
1687;Balsignano;Balsignano;;Italy;EN;Hut 3;LTL-138a;5923;110;animal bone;n/d;n/a;;-5204;-4505;16,794123;41,066968;Muntoni et al. 2017;Muntoni17;;
1686;Balsignano;Balsignano;;Italy;EN;Hut 3;LTL-139a;6148;45;animal bone;n/d;n/a;;-5215;-4952;16,794123;41,066968;Muntoni et al. 2017;Muntoni17;;
2455;Staller Sattel;;;Italy;EM;STS 4A;LTL-14026A;7861;60;wood charcoal;n/d;n/a;;-7035;-6575;12,198981;46,887282;Kompatscher et al. 2016;https://doi.org/10.1016/j.quaint.2015.12.090;;
1793;Ex Palestra-GIL;;;Italy;EN;Pit test VII, burial;LTL-14038A;6066;45;human bone;Homo sapiens;n/a;;-5206;-4837;15,540967;41,452628;Mazzucco et al. 2020;https://doi.org/10.1371/journal.pone.0232455.s002;;
1685;Balsignano;Balsignano;;Italy;EN;Hut 2;LTL-140a;6523;45;animal bone;n/d;n/a;;-5612;-5376;16,794123;41,066968;Muntoni et al. 2017;Muntoni17;;
424;Abri Pendimoun;Pendimoun (abri);RK;France;EN;US-14499;LTL-14103A;6073;45;wood charcoal;Prunus t. mahaleb/spinosa;n/d;HIGH;;;7,505944;43,812212;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
395;Abri Pendimoun;Pendimoun (abri);;France;EN;US 19000;LTL-14104A;6466;40;wood charcoal;Corylus avellana;n/a;;-5481;-5329;7,505944;43,812212;Binder et al. 2018;https://doi.org/10.4312/dp.44.4;;
2278;Pulo di Molfetta;;;Italy;EN;Phase II, US49;LTL-141a;6651;50;animal bone;Ovis/Capra;n/a;;-5643;-5480;16,575815;41,194638;Binder et al. 2017;https://doi.org/10.4312/dp.44.4;;
2275;Pulo di Molfetta;;;Italy;EN;Phase I, US10;LTL-142a;7134;60;animal bone;Ovis/Capra;n/a;;-6210;-5846;16,575815;41,194638;Binder et al. 2017;https://doi.org/10.4312/dp.44.4;;
2478;Torre di Brengola;;;Italy;MN;Burial 6;LTL-14541A;6230;50;human bone;Homo sapiens;n/a;;-5311;-5045;16,733529;41,131265;Radina et al. 2020;Radina20;;
2449;Serra Cicora;Serra Cicora;;Italy;MN;T10 IN.A (SECT. VI) SC03;LTL-145a;5686;37;human bone;Homo sapiens;n/a;;-4672;-4406;18,006;40,166;Quarta et al. 2005;https://doi.org/10.1017/S0033822200019706;;
2202;Muraccio;Muraccio (il);OP;Italy;EN;Trench-C_Spit-2;LTL-1466A;6352;60;wood charcoal;n/d;n/a;MEDIUM;;;10,4131;44,13575;Improta & Pessina 1998;"	Improta98";;
1703;Cala Giovanna-Pianosa;Pianosa Cala Giovanna ;;Italy;EN;Base of the deposit Q: M20;LTL-1468A;6222;60;wood charcoal;n/d;n/a;;-5313;-5011;10,0938;42,589643;Mazzucco et al. 2020;10.1371/journal.pone.0232455.s002;;
2453;Serra Cicora;Serra Cicora;;Italy;MN;SC03 T11 (SECT. V);LTL-147a;5575;55;human bone;Homo sapiens;n/a;;-4536;-4336;18,006;40,166;Quarta et al. 2005;https://doi.org/10.1017/S0033822200019706;;
884;Le Baratin;Baratin (le);OP;France;EN;D94_Spit-17;LTL-15032A;6092;45;animal bone;Capra hircus;Humerus (dist-dx);HIGH;;;4,8526;44,09385;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
906;Les Breguieres;Bréguières (faille des);;France;EN;C1;LTL-15033A;5966;45;wood charcoal;n/d;n/a;;-4985;-4723;7,00635;43,59501;Provost et al. 2017;https://doi.org/10.4000/galliap.620;;
887;Le Baratin;Baratin (le);OP;France;EN;C101_Spit-21;LTL-15036A;4559;45;animal bone;Sus sp.;M1-sup;HIGH;;;4,8526;44,09385;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2369;Sammardenchia;Sammardenchia;;Italy;EN;Pit 117;LTL-1504A;6110;65;wood charcoal;n/d;n/a;;-5214;-4847;13,231355;45,975305;Mazzucco et al. 2020;https://doi.org/10.1371/journal.pone.0232455.s002;;
2382;Sammardenchia;Sammardenchia;;Italy;EN;Structure 232, Q: H23, layer 3;LTL-1508A;5942;70;wood charcoal;n/d;n/a;;-5006;-4617;13,231355;45,975305;Mazzucco et al. 2020;https://doi.org/10.1371/journal.pone.0232455.s002;;
1792;Ex Palestra-GIL;;;Italy;EN;Pit test VII, burial;LTL-15124A;6152;45;human bone;Homo sapiens;n/a;;-5216;-4953;15,540967;41,452628;Mazzucco et al. 2020;https://doi.org/10.1371/journal.pone.0232455.s002;;
1929;Grotta delle Uccerie;;;Italy;EM;Layer 2;LTL-1514A;7998;80;wood charcoal;n/d;n/a;;-7132;-6652;12,308996;37,949805;Lo Vetro & Martini 2016;https://doi.org/10.1016/j.quaint.2015.12.043;;
1208;Dispilio. Kastoria;;;Greece;Middle Neolithic;;LTL-1520A;6133;65;wood charcoal;Quercus sp.;n/a;;-5291;-4851;21,2879;40,48914;;;;
2107;Le Mose;;;Italy;LN;Burial 01;LTL-1528a;5658;75;human bone;Homo sapiens;n/a;;-4680;-4352;9,695142;45,053774;Facchinetti 2012;Facchinetti12;;
2111;Le Mose;;;Italy;LN;Burial 36;LTL-1530a;5419;55;human bone;Homo sapiens;n/a;;-4357;-4056;9,695142;45,053774;Facchinetti 2012;Facchinetti12;;
2108;Le Mose;;;Italy;LN;Burial 37;LTL-1531a;5594;50;human bone;Homo sapiens;n/a;;-4536;-4346;9,695142;45,053774;Facchinetti 2012;Facchinetti12;;
200;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;LM;Layer 18H;LTL-15416A;7369;55;wood charcoal;n/d;n/a;;-6377;-6082;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
429;Abri Pendimoun;Pendimoun (abri);RK;France;EN;US-5744;LTL-15418A;5833;45;wood charcoal;Arbutus unedo;n/d;HIGH;;;7,505944;43,812212;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
199;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;LM;Layer 18G3;LTL-15419A;7382;50;plant seed;Cerealia sp.;n/a;;-6382;-6086;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
2404;San Nicolao di Pietra Colice;San Nicolao di Pietra Colice;;Italy;EN;UE15, pit hearth;LTL-15545A;6133;45;wood charcoal;Quercus sp.;n/a;;-5211;-4948;9,5727;44,2557;Campana et al. 2019;Campana19;;
2405;San Nicolao di Pietra Colice;San Nicolao di Pietra Colice;;Italy;MN;UE43, layer;LTL-15548A;5917;45;wood charcoal;Fagus sylvatica;n/a;;-4932;-4695;9,5727;44,2557;Campana et al. 2019;Campana19;;
2477;Torre di Brengola;;;Italy;MN;Burial 2;LTL-15552A;6541;50;human bone;Homo sapiens;n/a;;-5617;-5380;16,733529;41,131265;Radina et al. 2020;Radina20;;
2479;Torre di Brengola;;;Italy;MN;US 156 a'B3;LTL-15553A;5612;50;n/a;n/a;n/a;;-4541;-4351;16,733529;41,131265;Radina et al. 2020;Radina20;;
239;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;EN;Layer 11;LTL-15780A;5988;45;wood charcoal;n/d;n/a;;-4998;-4730;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
240;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;EN;Layer 11;LTL-15781A;5970;45;wood charcoal;n/d;n/a;;-4986;-4725;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
218;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;LM;Layer 18B;LTL-15782A;6539;45;wood charcoal;n/d;n/a;;-5616;-5381;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
225;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;EN;Layer 15N;LTL-15783A;6207;45;wood charcoal;n/d;n/a;;-5304;-5032;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
238;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;EN;Layer 16;LTL-15784A;5999;45;wood charcoal;n/d;n/a;;-5006;-4732;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
216;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;LM;Layer 18G3;LTL-15785A;6633;50;wood charcoal;n/d;n/a;;-5629;-5480;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
202;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;LM;Layer 18G3;LTL-15786A;7357;50;wood charcoal;n/d;n/a;;-6373;-6077;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
367;Abri Pendimoun;Pendimoun (abri);RK;France;EM;US-48391_Burial;LTL-15787A;8990;50;wood charcoal;Prunus t. mahaleb/spinosa;n/d;MEDIUM;;;7,505944;43,812212;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
370;Abri Pendimoun;Pendimoun (abri);RK;France;EM;US-48391_Burial;LTL-15788A;8582;45;animal bone;Homo sapiens (perinatal);Tibia;MEDIUM;;;7,505944;43,812212;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
368;Abri Pendimoun;Pendimoun (abri);RK;France;EM;US-29203;LTL-15939A;8869;65;plant seed;Corylus avellana;Pericarp;LOW;;;7,505944;43,812212;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
403;Abri Pendimoun;Pendimoun (abri);;France;EN;US 28781-sup;LTL-15940A;6399;45;plant seed;Cerealia sp.;n/a;;-5475;-5229;7,505944;43,812212;Binder et al. 2018;https://doi.org/10.4312/dp.44.4;;
374;Abri Pendimoun;Pendimoun (abri);;France;EN;UE 28781-inf;LTL-15941A;6803;45;wood charcoal;Arbutus unedo;n/a;;-5767;-5624;7,505944;43,812212;Binder et al. 2018;https://doi.org/10.4312/dp.44.4;;
377;Abri Pendimoun;Pendimoun (abri);;France;EN;UE 29203;LTL-15942A;6745;45;wood charcoal;Maloideae sp.;n/a;;-5726;-5566;7,505944;43,812212;Binder et al. 2018;https://doi.org/10.4312/dp.44.4;;
1869;Grotta delle Arene Candide;Arene Candide (caverna delle);;Italy;EN;Phase AC1, US347;LTL-15943A;6834;45;animal bone;Ovis aries;n/a;;-5829;-5631;8,32828;44,162304;Binder et al. 2017;https://doi.org/10.4312/dp.44.4;;
1866;Grotta delle Arene Candide;Arene Candide (caverna delle);;Italy;EN;Phase AC1, US360;LTL-15944A;6864;45;animal bone;Ovis aries;n/a;;-5877;-5657;8,32828;44,162304;Binder et al. 2017;https://doi.org/10.4312/dp.44.4;;
1872;Grotta delle Arene Candide;Arene Candide (caverna delle);;Italy;EN;n/a;LTL-15946A;6750;45;plant seed;Vitis vinifera ssp. Sylvestris;pip;;-5728;-5566;8,32828;44,162304;Binder et al. 2017;https://doi.org/10.4312/dp.44.4;;
1867;Grotta delle Arene Candide;Arene Candide (caverna delle);;Italy;EN;Phase AC2, US330 (anatomical connection);LTL-15947A;6861;45;animal bone;Ovis aries;n/a;;-5874;-5655;8,32828;44,162304;Binder et al. 2017;https://doi.org/10.4312/dp.44.4;;
224;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;EN;C17;LTL-15948A;6228;45;n/a;n/a;n/a;;-5307;-5050;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
196;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;LM;Layer 19B;LTL-15949A;7573;60;wood charcoal;n/d;n/a;;-6570;-6251;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
221;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;LM;Layer 19B;LTL-15950A;6400;45;wood charcoal;n/d;n/a;;-5475;-5230;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
222;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;EN;Layer 17;LTL-15951A;6284;45;wood charcoal;n/d;n/a;;-5366;-5074;5,1667;43,3834;Binder et al. 2017;https://doi.org/10.15184/aqy.2017.65;;
2417;Santo Stefano di Ortucchio;Colle Santo Stefano;;Italy;EN;Cobble paved area (H20), US17, A;LTL-15952A;6809;45;plant seed;Cerealia sp.;n/a;;-5775;-5626;13,666385;41,953894;Fabbri et al. 2011;Fabbri11;;
2418;Santo Stefano di Ortucchio;Colle Santo Stefano;;Italy;EN;Cobble paved area (H20), US17, B;LTL-15953A;6770;45;plant seed;Cerealia sp.;n/a;;-5733;-5571;13,666385;41,953894;Fabbri et al. 2011;Fabbri11;;
2403;San Nicolao di Pietra Colice;San Nicolao di Pietra Colice;;Italy;LM;UE44, pit hearth;LTL-16521A;7926;45;wood charcoal;Juniperus sp.;n/a;;-7036;-6653;9,5727;44,2557;Campana et al. 2019;Campana19;;
2113;Le Secche;Secche (le);;Italy;EN;n/a;LTL-16671A;6637;45;wood charcoal;Erica sp.;n/a;;-5629;-5482;10,882;42,381891;Binder et al. 2017;10.4312/dp.44.4;;
2112;Le Secche;Secche (le);;Italy;EN;n/a;LTL-16672A;6769;45;wood charcoal;Erica sp.;n/a;;-5733;-5571;10,882;42,381891;Binder et al. 2017;10.4312/dp.44.4;;
2114;Le Secche;Secche (le);;Italy;EN;n/a;LTL-16673A;6492;65;wood charcoal;Erica sp.;n/a;;-5611;-5322;10,882;42,381891;Binder et al. 2017;10.4312/dp.44.4;;
244;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;MN;Layer-5;LTL-16935A;5715;45;wood charcoal;Pinus sp.;Twig fragment;HIGH;;;5,1667;43,3834;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
245;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;MN;Layer-5;LTL-16936A;5672;45;wood charcoal;Pinus sp.;Twig fragment;HIGH;;;5,1667;43,3834;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
241;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;EN;Layer-12;LTL-16937A;5914;65;plant seed;Pinus halepensis;Nut flake;HIGH;;;5,1667;43,3834;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
231;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;EN;Layer-12;LTL-16938A;6074;45;plant seed;Pinus halepensis;Nut flake;MEDIUM;;;5,1667;43,3834;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
237;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;EN;Layer-13;LTL-16939A;6036;45;wood charcoal;Pinus sp.;Twig ;HIGH;;;5,1667;43,3834;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
228;Abri de la Font-des-Pigeons;Font-aux-Pigeons (grand abri de la);RK;France;EN;Layer-13;LTL-16940A;6156;45;wood charcoal;Pinus sp.;Twig ;HIGH;;;5,1667;43,3834;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
426;Abri Pendimoun;Pendimoun (abri);RK;France;EN;US-16283;LTL-16943A;6003;44;wood charcoal;Corylus avellana;Seed;HIGH;;;7,505944;43,812212;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
428;Abri Pendimoun;Pendimoun (abri);RK;France;EN;US-16657;LTL-16944A;5918;46;wood charcoal;Corylus avellana;Seed;HIGH;;;7,505944;43,812212;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
1787;Defensola;Defensola A;;Italy;EN;Defensola C;LTL-1725a;6306;75;n/a;n/a;n/a;;-5472;-5061;16,155946;41,897824;Fiorentino et al. 2013;https://doi.org/10.1177/0959683613486942;;
2397;San Marco;;;Italy;EN;n/a;LTL-1727a;6277;45;n/a;n/a;n/a;;-5359;-5071;15,6414;41,7118;Fiorentino et al. 2013;https://doi.org/10.1177/0959683613486942;;
2016;Grotta San Michele Arcangelo;San Michele (grotta);GR;Italy;EN;US-285-Spit-4;LTL-17722A;6782;45;n/a;n/a;n/d;HIGH;;;16,144066;39,781507;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2009;Grotta San Michele Arcangelo;San Michele (grotta);GR;Italy;EN;US-287;LTL-17723A;6927;45;plant seed;Triticum aestivum/durum;Caryopsis;MEDIUM;;;16,144066;39,781507;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2013;Grotta San Michele Arcangelo;San Michele (grotta);GR;Italy;EN;AAA1/2_US-318;LTL-17724A;6873;45;n/a;Vicia sp.;n/a;HIGH;;;16,144066;39,781507;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2010;Grotta San Michele Arcangelo;San Michele (grotta);GR;Italy;EN;US-322;LTL-17725A;6901;50;plant seed;Hordeum vulgare;Caryopsis;HIGH;;;16,144066;39,781507;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2012;Grotta San Michele Arcangelo;San Michele (grotta);GR;Italy;EN;E4_US-326;LTL-17726A;6884;45;plant seed;Triticum aestivum/durum;Caryopsis;HIGH;;;16,144066;39,781507;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2290;Ripa Tetta;Ripatetta;OP;Italy;EN;FG33_Spit-4;LTL-17727A;6558;45;animal bone;Bos sp. (adult, middle size);Phalanx 2, anterior;HIGH;;;15,404016;41,439567;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2289;Ripa Tetta;Ripatetta;OP;Italy;EN;GG46_Spit-5;LTL-17728A;6883;45;animal bone;Ovis aries;Mandibula (dx);HIGH;;;15,404016;41,439567;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2287;Ripa Tetta;Ripatetta;OP;Italy;EN;GG5_Spit-2;LTL-17729A;6910;45;animal bone;Bos sp.;Calcaneus dx;HIGH;;;15,404016;41,439567;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
1706;Cala Giovanna-Pianosa;Pianosa Cala Giovanna ;;Italy;EN;Large Combustion Structure, Q: M/N 22/23;LTL-1778A;5877;55;wood charcoal;n/d;n/a;;-4899;-4556;10,0938;42,589643;Mazzucco et al. 2020;10.1371/journal.pone.0232455.s002;;
2427;Santo Stefano di Ortucchio;Colle Santo Stefano;OP;Italy;EN;L18_Spit-3;LTL-18167A;6210;45;animal bone;Ovis/Capra;Costa;HIGH;;;13,666385;41,953894;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2425;Santo Stefano di Ortucchio;Colle Santo Stefano;OP;Italy;EN;L18_Spit-4;LTL-18168A;6552;45;animal bone;Bos sp.;Diaphysis;HIGH;;;13,666385;41,953894;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2426;Santo Stefano di Ortucchio;Colle Santo Stefano;OP;Italy;EN;Q28_Spit-10;LTL-18169A;6507;45;animal bone;Ovis/Capra;Femur;HIGH;;;13,666385;41,953894;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2421;Santo Stefano di Ortucchio;Colle Santo Stefano;OP;Italy;EN;Q28_Spit-10;LTL-18170A;6663;45;animal bone;Ovis/Capra;Metacarpus / Metatarsus;HIGH;;;13,666385;41,953894;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2486;Torretta di Sezze;Torretta di Sezze;OP;Italy;EN;US-6_Spit-5;LTL-18171A;6150;45;plant seed;Triticum monoccum/dicoccum;Caryopses & furca fgts;HIGH;;;15,536921;41,588595;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2484;Torretta di Sezze;Torretta di Sezze;OP;Italy;EN;C3_US-4_Spit-2;LTL-18172A;6611;45;plant seed;Triticum dicoccum/Triticum sp.;Caryopses (2);HIGH;;;15,536921;41,588595;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2485;Torretta di Sezze;Torretta di Sezze;OP;Italy;EN;A2_US-6;LTL-18173A;6592;45;plant seed;Triticum monoccum/dicoccum;Caryopses fgts;HIGH;;;15,536921;41,588595;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2483;Torretta di Sezze;Torretta di Sezze;OP;Italy;EN;D1_US-4_Spit-2;LTL-18174A;6666;45;plant seed;Triticum dicoccum/Triticum sp.;Caryopses (2);HIGH;;;15,536921;41,588595;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2488;Trasanello Cementificio;Trasanello Cementificio;OP;Italy;EN;C01_AF5;LTL-18424A;5650;45;animal bone;Ovis/Capra;M3sup (dx);HIGH;;;16,657791;40,673772;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2489;Trasanello Cementificio;Trasanello Cementificio;OP;Italy;EN;C01_AF5;LTL-18425A;5575;45;animal bone;Ovis/Capra;M3sup (dx);HIGH;;;16,657791;40,673772;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2014;Grotta San Michele Arcangelo;San Michele (grotta);GR;Italy;EN;US-285-Spit-4;LTL-18427A;6857;45;plant seed;Triticum dicoccum;Caryopsis;HIGH;;;16,144066;39,781507;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2017;Grotta San Michele Arcangelo;San Michele (grotta);GR;Italy;EN;US-287;LTL-18428A;6280;45;plant seed;Triticum aestivum/durum;Caryopsis;HIGH;;;16,144066;39,781507;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2015;Grotta San Michele Arcangelo;San Michele (grotta);GR;Italy;EN;US-318;LTL-18429A;6831;45;plant seed;Triticum aestivum/durum;Caryopsis;HIGH;;;16,144066;39,781507;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2011;Grotta San Michele Arcangelo;San Michele (grotta);GR;Italy;EN;US-318;LTL-18430A;6891;40;plant seed;Triticum monococcum;Caryopsis;HIGH;;;16,144066;39,781507;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2008;Grotta San Michele Arcangelo;San Michele (grotta);GR;Italy;EN;E4_US-326;LTL-18431A;6940;45;plant seed;Vicia faba var. minor;Half bean;HIGH;;;16,144066;39,781507;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
2250;Piano di Cerreto;Piano di Cerreto;OP;Italy;EN;US-1A;LTL-18513A;6304;45;plant seed;Triticum aestivum/turgidum;n/a;HIGH;;;10,39787;44,13355;Improta & Pessina 1998;"	Improta98";;
2252;Piano di Cerreto;Piano di Cerreto;OP;Italy;EN;US-2B;LTL-18514A;6284;45;plant seed;Triticum aestivum/turgidum;n/a;HIGH;;;10,39787;44,13355;Improta & Pessina 1998;"	Improta98";;
2251;Piano di Cerreto;Piano di Cerreto;OP;Italy;EN;US-2C;LTL-18515A;6290;45;plant seed;Graminae sp.;n/a;HIGH;;;10,39787;44,13355;Improta & Pessina 1998;"	Improta98";;
2253;Piano di Cerreto;Piano di Cerreto;OP;Italy;EN;US-2D;LTL-18516A;6205;45;plant seed;Cerealia sp.;n/a;HIGH;;;10,39787;44,13355;Improta & Pessina 1998;"	Improta98";;
413;Abri Pendimoun;Pendimoun (abri);RK;France;EN;US-22211;LTL-18517A;6232;45;animal bone;Ovis aries;Radius (sx);HIGH;;;7,505944;43,812212;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
427;Abri Pendimoun;Pendimoun (abri);RK;France;EN;US-22732;LTL-18518A;5938;45;animal bone;Ovis aries;Phalanx 1 ;HIGH;;;7,505944;43,812212;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
423;Abri Pendimoun;Pendimoun (abri);RK;France;EN;US-22115;LTL-18519A;6098;40;animal bone;Ovis aries;Carpian, Uln/are (sx);HIGH;;;7,505944;43,812212;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
908;Les Breguieres;Bréguières (faille des);;France;EN;Burial 8;LTL-18523A;5920;35;human bone;Homo sapiens;n/a;;-4898;-4712;7,00635;43,59501;Rivollat et al. 2020;https://doi.org/10.1126/sciadv.aaz5344;;
1972;Grotta dell'Uzzo;Uzzo (grotta dell');GR;Italy;EN;Spit-3;LTL-18638A;5881;25;animal bone;Ovis/Capra;Metatarsus (sx);HIGH;;;12,786694;38,109951;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
1971;Grotta dell'Uzzo;Uzzo (grotta dell');GR;Italy;EN;Spit-6;LTL-18639A;5998;30;animal bone;Ovis/Capra;Metatarsus (sx);HIGH;;;12,786694;38,109951;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
1969;Grotta dell'Uzzo;Uzzo (grotta dell');GR;Italy;EN;Spit-7;LTL-18640A;6183;25;animal bone;Ovis/Capra;Scapula (dx);HIGH;;;12,786694;38,109951;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
1967;Grotta dell'Uzzo;Uzzo (grotta dell');GR;Italy;EN;Spit-9;LTL-18641A;6202;30;animal bone;Ovis/Capra;Metacarpus / Metatarsus (dist);HIGH;;;12,786694;38,109951;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
1968;Grotta dell'Uzzo;Uzzo (grotta dell');GR;Italy;EN;Spit-10;LTL-18642A;6187;25;animal bone;Ovis/Capra;Metacarpus / Metatarsus (dist);HIGH;;;12,786694;38,109951;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
1954;Grotta dell'Uzzo;Uzzo (grotta dell');GR;Italy;LMEN;Spit-11;LTL-18643A;7178;25;animal bone;Small size ruminant;Metacarpus;HIGH;;;12,786694;38,109951;Binder 2022;doi.org/10.34847/nkl.b79flai0;;
