"Country"	"SiteName"	"Period"	"PhaseCode"	"Longitude"	"Latitude"	"tpq"	"taq"	"LabCode"	"C14Age"	"C14SD"	"Material"	"mat.life"	"bib"	"bib_url"	"locationID"	"secondLocationID"	"lbl"	"idf"	"colors"
"Italy"	"Riparo Gaban"	"LM"	"livello D9 ß1 "	11.124326	46.093092	-5920	-6334	"UtC-10453"	7241	45	"fauna"	"short life"	"Cristiani et al. 2009"	"https://doi.org/10.4312/dp.36.12"	"UtC-10453"	"1316_selectedLayer"	"<b>Riparo Gaban</b> / fauna (short life)<br/>date: 7241 +/- 45 BP [UtC-10453]<br/>tpq/taq: -5920 to -6334 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>livello D9 ß1 </i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.36.12\" target=\"_blank\">Cristiani et al. 2009</a>"	1316	"#3737FF"
"France"	"Peiro Signado"	"EN"	"Occupation floor, layer H 10 "	3.32891	43.3083	-5634	-5982	"Ly-5688 (SacA-13451)"	6910	40	"cereal"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"Ly-5688 (SacA-13451)"	"1317_selectedLayer"	"<b>Peiro Signado</b> / cereal (short life)<br/>date: 6910 +/- 40 BP [Ly-5688 (SacA-13451)]<br/>tpq/taq: -5634 to -5982 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Occupation floor, layer H 10 </i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1317	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 28781-sup"	7.505944	43.812212	-5210	-5526	"LTL-15940A"	6399	45	"cereal"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-15940A"	"1318_selectedLayer"	"<b>Abri Pendimoun</b> / cereal (short life)<br/>date: 6399 +/- 45 BP [LTL-15940A]<br/>tpq/taq: -5210 to -5526 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 28781-sup</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1318	"#FF1B1B"
"France"	"Peiro Signado"	"EN"	"Structure 1"	3.32891	43.3083	-5558	-5980	"Ly-8400"	6840	55	"wood charcoal"	"long life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"Ly-8400"	"1319_selectedLayer"	"<b>Peiro Signado</b> / wood charcoal (long life)<br/>date: 6840 +/- 55 BP [Ly-8400]<br/>tpq/taq: -5558 to -5980 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Structure 1</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1319	"#FF1B1B"
"Italy"	"Pulo di Molfetta"	"EN"	"Phase I, US10"	16.575815	41.194638	-5667	-6058	"LTL-4536a"	6983	50	"fauna"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"LTL-4536a"	"1320_selectedLayer"	"<b>Pulo di Molfetta</b> / fauna (short life)<br/>date: 6983 +/- 50 BP [LTL-4536a]<br/>tpq/taq: -5667 to -6058 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase I, US10</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1320	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 41678"	7.505944	43.812212	-5417	-5725	"LTL-8006A"	6649	45	"cereal"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8006A"	"1321_selectedLayer"	"<b>Abri Pendimoun</b> / cereal (short life)<br/>date: 6649 +/- 45 BP [LTL-8006A]<br/>tpq/taq: -5417 to -5725 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 41678</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1321	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 19001"	7.505944	43.812212	-4848	-5314	"LTL-8007A"	6170	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8007A"	"1322_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6170 +/- 45 BP [LTL-8007A]<br/>tpq/taq: -4848 to -5314 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 19001</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1322	"#FF1B1B"
"Italy"	"Pulo di Molfetta"	"EN"	"Phase Isup, US46"	16.575815	41.194638	-5478	-5889	"LTL-3810a"	6764	60	"fauna"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"LTL-3810a"	"1323_selectedLayer"	"<b>Pulo di Molfetta</b> / fauna (short life)<br/>date: 6764 +/- 60 BP [LTL-3810a]<br/>tpq/taq: -5478 to -5889 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase Isup, US46</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1323	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 47800"	7.505944	43.812212	-5217	-5612	"LTL-8003A"	6452	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8003A"	"1324_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6452 +/- 45 BP [LTL-8003A]<br/>tpq/taq: -5217 to -5612 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 47800</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1324	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 47800"	7.505944	43.812212	-5230	-5624	"LTL-8004A"	6507	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8004A"	"1325_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6507 +/- 45 BP [LTL-8004A]<br/>tpq/taq: -5230 to -5624 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 47800</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1325	"#FF1B1B"
"Italy"	"Pulo di Molfetta"	"EN"	"Phase I, US10"	16.575815	41.194638	-5741	-6232	"LTL-142a"	7134	60	"fauna"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"LTL-142a"	"1326_selectedLayer"	"<b>Pulo di Molfetta</b> / fauna (short life)<br/>date: 7134 +/- 60 BP [LTL-142a]<br/>tpq/taq: -5741 to -6232 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase I, US10</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1326	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 41678"	7.505944	43.812212	-5374	-5702	"LTL-8005A"	6599	45	"cereal"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8005A"	"1327_selectedLayer"	"<b>Abri Pendimoun</b> / cereal (short life)<br/>date: 6599 +/- 45 BP [LTL-8005A]<br/>tpq/taq: -5374 to -5702 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 41678</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1327	"#FF1B1B"
"Italy"	"Pulo di Molfetta"	"EN"	"Phase II, US49"	16.575815	41.194638	-5385	-5729	"LTL-141a"	6651	50	"fauna"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"LTL-141a"	"1328_selectedLayer"	"<b>Pulo di Molfetta</b> / fauna (short life)<br/>date: 6651 +/- 50 BP [LTL-141a]<br/>tpq/taq: -5385 to -5729 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase II, US49</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1328	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 18364"	7.505944	43.812212	-5226	-5622	"LTL-8012A"	6499	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8012A"	"1329_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6499 +/- 45 BP [LTL-8012A]<br/>tpq/taq: -5226 to -5622 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 18364</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1329	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"n/a"	8.32828	44.162304	-5066	-5517	"Beta-109619"	6370	50	"wood charcoal"	"long life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"Beta-109619"	"1330_selectedLayer"	"<b>Grotta delle Arene Candide</b> / wood charcoal (long life)<br/>date: 6370 +/- 50 BP [Beta-109619]<br/>tpq/taq: -5066 to -5517 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1330	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 47801"	7.505944	43.812212	-5316	-5630	"LTL-8002A"	6539	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8002A"	"1331_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6539 +/- 45 BP [LTL-8002A]<br/>tpq/taq: -5316 to -5630 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 47801</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1331	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"Phase AC1, US347"	8.32828	44.162304	-5564	-5968	"LTL-15943A"	6834	45	"fauna"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"LTL-15943A"	"1332_selectedLayer"	"<b>Grotta delle Arene Candide</b> / fauna (short life)<br/>date: 6834 +/- 45 BP [LTL-15943A]<br/>tpq/taq: -5564 to -5968 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase AC1, US347</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1332	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 47799-sup"	7.505944	43.812212	-5320	-5633	"LTL-13788A"	6547	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-13788A"	"1333_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6547 +/- 45 BP [LTL-13788A]<br/>tpq/taq: -5320 to -5633 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 47799-sup</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1333	"#FF1B1B"
"France"	"La Resclauze"	"EN"	"C12A"	3.27	43.5146999999999	-4997	-5717	"MC-1227"	6450	100	"wood charcoal"	"long life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"MC-1227"	"1334_selectedLayer"	"<b>La Resclauze</b> / wood charcoal (long life)<br/>date: 6450 +/- 100 BP [MC-1227]<br/>tpq/taq: -4997 to -5717 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>C12A</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1334	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 47799-inf"	7.505944	43.812212	-5474	-5729	"LTL-13787A"	6666	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-13787A"	"1335_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6666 +/- 45 BP [LTL-13787A]<br/>tpq/taq: -5474 to -5729 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 47799-inf</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1335	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 19001"	7.505944	43.812212	-5056	-5476	"LTL-8008A"	6337	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8008A"	"1336_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6337 +/- 45 BP [LTL-8008A]<br/>tpq/taq: -5056 to -5476 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 19001</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1336	"#FF1B1B"
"France"	"Peiro Signado"	"EN"	"Structure 7"	3.32891	43.3083	-5480	-5885	"Ly-8399"	6770	55	"wood charcoal"	"long life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"Ly-8399"	"1337_selectedLayer"	"<b>Peiro Signado</b> / wood charcoal (long life)<br/>date: 6770 +/- 55 BP [Ly-8399]<br/>tpq/taq: -5480 to -5885 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Structure 7</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1337	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"n/a"	8.32828	44.162304	-5482	-5828	"LTL-15946A"	6750	45	"plant seed"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"LTL-15946A"	"1338_selectedLayer"	"<b>Grotta delle Arene Candide</b> / plant seed (short life)<br/>date: 6750 +/- 45 BP [LTL-15946A]<br/>tpq/taq: -5482 to -5828 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1338	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"Excavations R. Maggi 1996-2004-2005"	8.32828	44.162304	-5554	-5834	"OxA-23072"	6778	39	"cereal"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"OxA-23072"	"1339_selectedLayer"	"<b>Grotta delle Arene Candide</b> / cereal (short life)<br/>date: 6778 +/- 39 BP [OxA-23072]<br/>tpq/taq: -5554 to -5834 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Excavations R. Maggi 1996-2004-2005</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1339	"#FF1B1B"
"Italy"	"Coppa Nevigata"	"EN"	"Phase II-III"	15.830555	41.563888	-5480	-6066	"OxA-1475"	6880	90	"cereal"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"OxA-1475"	"1340_selectedLayer"	"<b>Coppa Nevigata</b> / cereal (short life)<br/>date: 6880 +/- 90 BP [OxA-1475]<br/>tpq/taq: -5480 to -6066 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase II-III</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1340	"#FF1B1B"
"France"	"Peiro Signado"	"EN"	"Occupation floor, layer E 10"	3.32891	43.3083	-5635	-5989	"Ly-5689 (SacA-13451)"	6925	45	"cereal"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"Ly-5689 (SacA-13451)"	"1341_selectedLayer"	"<b>Peiro Signado</b> / cereal (short life)<br/>date: 6925 +/- 45 BP [Ly-5689 (SacA-13451)]<br/>tpq/taq: -5635 to -5989 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Occupation floor, layer E 10</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1341	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 18364"	7.505944	43.812212	-5230	-5624	"LTL-8011A"	6507	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8011A"	"1342_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6507 +/- 45 BP [LTL-8011A]<br/>tpq/taq: -5230 to -5624 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 18364</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1342	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 42370"	7.505944	43.812212	-5050	-5475	"LTL-8010A"	6328	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8010A"	"1343_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6328 +/- 45 BP [LTL-8010A]<br/>tpq/taq: -5050 to -5475 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 42370</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1343	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"UE 29203"	7.505944	43.812212	-5481	-5825	"LTL-15942A"	6745	45	"wood charcoal"	"long life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-15942A"	"1344_selectedLayer"	"<b>Abri Pendimoun</b> / wood charcoal (long life)<br/>date: 6745 +/- 45 BP [LTL-15942A]<br/>tpq/taq: -5481 to -5825 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UE 29203</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1344	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"Phase AC1, US360"	8.32828	44.162304	-5570	-5978	"LTL-15944A"	6864	45	"fauna"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"LTL-15944A"	"1345_selectedLayer"	"<b>Grotta delle Arene Candide</b> / fauna (short life)<br/>date: 6864 +/- 45 BP [LTL-15944A]<br/>tpq/taq: -5570 to -5978 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase AC1, US360</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1345	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"Phase AC1, US10A"	8.32828	44.162304	-5624	-5976	"Beta-170557"	6870	40	"cereal"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"Beta-170557"	"1346_selectedLayer"	"<b>Grotta delle Arene Candide</b> / cereal (short life)<br/>date: 6870 +/- 40 BP [Beta-170557]<br/>tpq/taq: -5624 to -5976 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase AC1, US10A</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1346	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 47801"	7.505944	43.812212	-5374	-5704	"LTL-8001A"	6600	45	"cereal"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8001A"	"1347_selectedLayer"	"<b>Abri Pendimoun</b> / cereal (short life)<br/>date: 6600 +/- 45 BP [LTL-8001A]<br/>tpq/taq: -5374 to -5704 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 47801</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1347	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"Phase AC1, US10"	8.32828	44.162304	-5566	-5889	"Beta-110542"	6830	40	"cereal"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"Beta-110542"	"1348_selectedLayer"	"<b>Grotta delle Arene Candide</b> / cereal (short life)<br/>date: 6830 +/- 40 BP [Beta-110542]<br/>tpq/taq: -5566 to -5889 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase AC1, US10</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1348	"#FF1B1B"
"Italy"	"Grotta Sant'angelo di Ostuni"	"EN"	"Layer 6-7"	17.574791	40.738148	-5216	-5712	"Gif-6722"	6530	70	"cereal"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"Gif-6722"	"1349_selectedLayer"	"<b>Grotta Sant'angelo di Ostuni</b> / cereal (short life)<br/>date: 6530 +/- 70 BP [Gif-6722]<br/>tpq/taq: -5216 to -5712 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 6-7</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1349	"#FF1B1B"
"Corfu"	"Sidari"	"EN"	"Hearth 5b-5c"	19.698615	39.780078	-5850	-6225	"Ly-5633"	7170	40	"cereal"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"Ly-5633"	"1350_selectedLayer"	"<b>Sidari</b> / cereal (short life)<br/>date: 7170 +/- 40 BP [Ly-5633]<br/>tpq/taq: -5850 to -6225 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Hearth 5b-5c</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1350	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"n/a"	8.32828	44.162304	-5478	-5735	"Beta-170555"	6700	40	"wood charcoal"	"long life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"Beta-170555"	"1351_selectedLayer"	"<b>Grotta delle Arene Candide</b> / wood charcoal (long life)<br/>date: 6700 +/- 40 BP [Beta-170555]<br/>tpq/taq: -5478 to -5735 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1351	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"UE 5711"	7.505944	43.812212	-5485	-5886	"Ly-1713 (GrA-20195)"	6790	50	"wood charcoal"	"long life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"Ly-1713 (GrA-20195)"	"1352_selectedLayer"	"<b>Abri Pendimoun</b> / wood charcoal (long life)<br/>date: 6790 +/- 50 BP [Ly-1713 (GrA-20195)]<br/>tpq/taq: -5485 to -5886 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UE 5711</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1352	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"n/a"	8.32828	44.162304	-5622	-5973	"Beta-170558"	6860	40	"plant seed"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"Beta-170558"	"1353_selectedLayer"	"<b>Grotta delle Arene Candide</b> / plant seed (short life)<br/>date: 6860 +/- 40 BP [Beta-170558]<br/>tpq/taq: -5622 to -5973 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1353	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 19000"	7.505944	43.812212	-5222	-5612	"LTL-14104A"	6466	40	"wood charcoal"	"long life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-14104A"	"1354_selectedLayer"	"<b>Abri Pendimoun</b> / wood charcoal (long life)<br/>date: 6466 +/- 40 BP [LTL-14104A]<br/>tpq/taq: -5222 to -5612 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 19000</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1354	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"n/a"	8.32828	44.162304	-5477	-6216	"Lj-4143bis"	6910	110	"wood charcoal"	"long life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"Lj-4143bis"	"1355_selectedLayer"	"<b>Grotta delle Arene Candide</b> / wood charcoal (long life)<br/>date: 6910 +/- 110 BP [Lj-4143bis]<br/>tpq/taq: -5477 to -6216 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1355	"#FF1B1B"
"Italy"	"Grotta delle Arene Candide"	"EN"	"Phase AC2, US330 (anatomical connection) "	8.32828	44.162304	-5570	-5977	"LTL-15947A"	6861	45	"fauna"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"LTL-15947A"	"1356_selectedLayer"	"<b>Grotta delle Arene Candide</b> / fauna (short life)<br/>date: 6861 +/- 45 BP [LTL-15947A]<br/>tpq/taq: -5570 to -5977 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase AC2, US330 (anatomical connection) </i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1356	"#FF1B1B"
"Italy"	"Coppa Nevigata"	"EN"	"Phase II-III"	15.830555	41.563888	-5480	-6018	"OxA-1474"	6850	80	"cereal"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"OxA-1474"	"1357_selectedLayer"	"<b>Coppa Nevigata</b> / cereal (short life)<br/>date: 6850 +/- 80 BP [OxA-1474]<br/>tpq/taq: -5480 to -6018 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Phase II-III</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1357	"#FF1B1B"
"France"	"Abri Pendimoun"	"EN"	"US 42370"	7.505944	43.812212	-4953	-5459	"LTL-8009A"	6241	45	"plant seed"	"short life"	"Binder et al. 2018"	"https://doi.org/10.4312/dp.44.4"	"LTL-8009A"	"1358_selectedLayer"	"<b>Abri Pendimoun</b> / plant seed (short life)<br/>date: 6241 +/- 45 BP [LTL-8009A]<br/>tpq/taq: -4953 to -5459 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>US 42370</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2018</a>"	1358	"#FF1B1B"
"Italy"	"Ripa Tetta"	"EN"	"Area B, cobbling"	15.3334	41.5	-5566	-6010	"Beta-47808 / CAMS-2681"	6890	60	"cereal"	"short life"	"Binder et al. 2017"	"https://doi.org/10.4312/dp.44.4"	"Beta-47808 / CAMS-2681"	"1359_selectedLayer"	"<b>Ripa Tetta</b> / cereal (short life)<br/>date: 6890 +/- 60 BP [Beta-47808 / CAMS-2681]<br/>tpq/taq: -5566 to -6010 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Area B, cobbling</i> <br/>ref: <a href=\"https://doi.org/10.4312/dp.44.4\" target=\"_blank\">Binder et al. 2017</a>"	1359	"#FF1B1B"
